Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 17, 2022 12:00 AM to Sat, Apr 23, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,0,0,3,0,0,4
6:00AM - 6:59AM,0,88,97,128,80,71,0,464
7:00AM - 7:59AM,0,117,83,151,83,61,0,495
8:00AM - 8:59AM,0,199,183,226,173,110,0,891
9:00AM - 9:59AM,65,237,217,233,224,137,122,1235
10:00AM - 10:59AM,85,245,293,246,277,151,79,1376
11:00AM - 11:59AM,108,277,321,292,326,215,69,1608
12:00PM - 12:59PM,95,275,223,258,193,245,61,1350
1:00PM - 1:59PM,105,265,252,261,250,195,61,1389
2:00PM - 2:59PM,98,216,230,224,209,173,82,1232
3:00PM - 3:59PM,136,243,347,216,278,187,94,1501
4:00PM - 4:59PM,106,322,292,282,258,316,89,1665
5:00PM - 5:59PM,165,378,360,310,327,178,69,1787
6:00PM - 6:59PM,107,386,357,330,290,142,73,1685
7:00PM - 7:59PM,96,251,332,231,264,125,74,1373
8:00PM - 8:59PM,35,237,184,149,129,53,20,807
9:00PM - 9:59PM,0,147,162,98,94,0,0,501
10:00PM - 10:59PM,0,25,25,17,26,0,0,93
Totals:,1201,3909,3958,3652,3484,2359,893,19456
"Wed, Feb 26 2025 4:21P",,,,,,,,Page: 1/1
