Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 6, 2022 12:00 AM to Sat, Feb 12, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,2,0,0,0,5,0,7
6:00AM - 6:59AM,0,189,107,141,113,64,0,614
7:00AM - 7:59AM,0,147,109,145,87,77,0,565
8:00AM - 8:59AM,0,180,177,195,137,85,10,784
9:00AM - 9:59AM,77,201,218,189,173,118,115,1091
10:00AM - 10:59AM,82,205,261,208,247,156,108,1267
11:00AM - 11:59AM,140,292,309,304,278,180,127,1630
12:00PM - 12:59PM,149,254,228,272,217,190,188,1498
1:00PM - 1:59PM,178,245,252,262,241,215,167,1560
2:00PM - 2:59PM,193,263,236,258,210,255,137,1552
3:00PM - 3:59PM,208,301,249,273,209,203,173,1616
4:00PM - 4:59PM,216,255,306,257,240,248,165,1687
5:00PM - 5:59PM,196,404,427,379,312,243,123,2084
6:00PM - 6:59PM,201,412,527,521,410,171,96,2338
7:00PM - 7:59PM,175,348,490,366,234,94,86,1793
8:00PM - 8:59PM,31,311,318,303,190,46,21,1220
9:00PM - 9:59PM,0,210,180,189,195,0,0,774
10:00PM - 10:59PM,0,25,15,28,19,0,0,87
Totals:,1846,4244,4409,4290,3512,2350,1516,22167
"Wed, Feb 26 2025 4:14P",,,,,,,,Page: 1/1
