Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 3, 2022 12:00 AM to Sat, Apr 9, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,129,94,119,86,67,0,495
7:00AM - 7:59AM,0,166,121,183,119,61,0,650
8:00AM - 8:59AM,0,259,232,252,221,109,0,1073
9:00AM - 9:59AM,98,302,289,293,251,117,145,1495
10:00AM - 10:59AM,107,264,331,256,328,166,127,1579
11:00AM - 11:59AM,138,326,397,355,352,253,139,1960
12:00PM - 12:59PM,155,327,264,283,253,255,193,1730
1:00PM - 1:59PM,188,300,294,315,205,199,200,1701
2:00PM - 2:59PM,162,260,242,252,165,160,212,1453
3:00PM - 3:59PM,228,307,373,307,192,216,193,1816
4:00PM - 4:59PM,210,373,403,299,183,240,151,1859
5:00PM - 5:59PM,205,430,361,395,245,226,146,2008
6:00PM - 6:59PM,172,343,395,456,259,177,81,1883
7:00PM - 7:59PM,144,303,335,310,239,137,90,1558
8:00PM - 8:59PM,40,242,245,213,153,28,26,947
9:00PM - 9:59PM,0,199,160,150,94,0,0,603
10:00PM - 10:59PM,0,21,30,29,11,0,0,91
Totals:,1847,4551,4566,4467,3356,2411,1703,22901
"Wed, Feb 26 2025 4:19P",,,,,,,,Page: 1/1
