Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 15, 2022 12:00 AM to Sat, May 21, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,6,0,0,6
6:00AM - 6:59AM,0,104,108,110,81,74,0,477
7:00AM - 7:59AM,0,106,111,122,75,45,0,459
8:00AM - 8:59AM,0,185,176,194,162,109,0,826
9:00AM - 9:59AM,110,268,244,250,235,120,147,1374
10:00AM - 10:59AM,104,270,297,276,259,177,119,1502
11:00AM - 11:59AM,87,315,348,316,296,225,120,1707
12:00PM - 12:59PM,111,273,249,262,231,185,141,1452
1:00PM - 1:59PM,109,267,245,253,232,195,116,1417
2:00PM - 2:59PM,117,245,220,238,229,173,114,1336
3:00PM - 3:59PM,162,224,264,248,249,210,93,1450
4:00PM - 4:59PM,187,333,247,311,292,241,100,1711
5:00PM - 5:59PM,139,376,315,424,333,177,57,1821
6:00PM - 6:59PM,125,413,301,334,267,124,80,1644
7:00PM - 7:59PM,114,344,250,247,167,89,90,1301
8:00PM - 8:59PM,39,277,262,169,156,33,37,973
9:00PM - 9:59PM,0,192,161,155,121,0,0,629
10:00PM - 10:59PM,0,35,26,19,11,0,0,91
Totals:,1404,4227,3824,3928,3402,2177,1214,20176
"Wed, Feb 26 2025 4:24P",,,,,,,,Page: 1/1
