Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 9, 2022 12:00 AM to Sat, Oct 15, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,1,3,0,0,0,5
6:00AM - 6:59AM,0,154,143,150,114,120,0,681
7:00AM - 7:59AM,0,188,156,150,88,61,0,643
8:00AM - 8:59AM,0,195,186,198,174,82,1,836
9:00AM - 9:59AM,117,263,299,242,242,148,160,1471
10:00AM - 10:59AM,75,221,250,243,274,188,96,1347
11:00AM - 11:59AM,106,342,310,341,278,217,126,1720
12:00PM - 12:59PM,127,245,222,229,214,186,186,1409
1:00PM - 1:59PM,148,261,273,244,266,204,171,1567
2:00PM - 2:59PM,147,274,266,254,221,238,158,1558
3:00PM - 3:59PM,173,314,310,273,276,235,185,1766
4:00PM - 4:59PM,145,324,329,311,292,261,154,1816
5:00PM - 5:59PM,194,447,412,387,436,284,152,2312
6:00PM - 6:59PM,163,498,464,417,485,240,104,2371
7:00PM - 7:59PM,116,352,342,327,261,140,89,1627
8:00PM - 8:59PM,48,276,161,232,162,35,30,944
9:00PM - 9:59PM,0,142,121,124,96,0,0,483
10:00PM - 10:59PM,0,26,29,24,13,0,0,92
Totals:,1559,4523,4274,4149,3892,2639,1612,22648
"Wed, Feb 26 2025 4:20P",,,,,,,,Page: 1/1
