Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 23, 2022 12:00 AM to Sat, Jan 29, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,1,0,0,0,0,1
6:00AM - 6:59AM,0,138,124,132,102,109,0,605
7:00AM - 7:59AM,0,172,123,168,101,78,0,642
8:00AM - 8:59AM,0,186,186,170,141,88,0,771
9:00AM - 9:59AM,70,185,191,173,186,146,137,1088
10:00AM - 10:59AM,114,211,264,179,209,150,113,1240
11:00AM - 11:59AM,112,287,262,305,256,177,160,1559
12:00PM - 12:59PM,214,129,224,261,207,203,141,1379
1:00PM - 1:59PM,212,234,260,273,289,212,188,1668
2:00PM - 2:59PM,204,203,256,253,203,212,163,1494
3:00PM - 3:59PM,196,264,309,286,250,237,142,1684
4:00PM - 4:59PM,247,253,304,220,267,258,121,1670
5:00PM - 5:59PM,216,382,393,418,359,259,125,2152
6:00PM - 6:59PM,201,447,474,518,477,176,76,2369
7:00PM - 7:59PM,212,464,422,420,378,152,71,2119
8:00PM - 8:59PM,47,267,249,299,231,27,15,1135
9:00PM - 9:59PM,0,203,185,187,207,0,0,782
10:00PM - 10:59PM,0,24,15,15,14,0,0,68
Totals:,2045,4049,4242,4277,3877,2484,1452,22426
"Wed, Feb 26 2025 4:13P",,,,,,,,Page: 1/1
