Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 25, 2022 12:00 AM to Sat, Oct 1, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,1,0,1,0,0,3
6:00AM - 6:59AM,0,84,232,188,156,91,0,751
7:00AM - 7:59AM,0,80,266,188,149,106,0,789
8:00AM - 8:59AM,0,116,308,262,251,143,1,1081
9:00AM - 9:59AM,0,178,397,306,292,161,160,1494
10:00AM - 10:59AM,0,298,333,305,316,254,119,1625
11:00AM - 11:59AM,2,443,338,374,323,265,208,1953
12:00PM - 12:59PM,372,377,263,314,249,288,234,2097
1:00PM - 1:59PM,272,327,396,328,345,253,255,2176
2:00PM - 2:59PM,344,327,333,336,255,295,202,2092
3:00PM - 3:59PM,321,414,420,341,330,350,195,2371
4:00PM - 4:59PM,257,410,437,366,327,330,114,2241
5:00PM - 5:59PM,231,403,594,505,444,287,64,2528
6:00PM - 6:59PM,150,298,552,517,431,184,67,2199
7:00PM - 7:59PM,60,252,369,358,297,140,63,1539
8:00PM - 8:59PM,0,126,288,292,202,67,27,1002
9:00PM - 9:59PM,0,65,97,132,154,0,0,448
10:00PM - 10:59PM,0,12,12,19,12,0,0,55
Totals:,2009,4211,5636,5131,4534,3214,1709,26444
"Wed, Feb 26 2025 4:18P",,,,,,,,Page: 1/1
