Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jun 19, 2022 12:00 AM to Sat, Jun 25, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,0,31,33,28,29,0,121
7:00AM - 7:59AM,0,0,21,14,21,13,0,69
8:00AM - 8:59AM,0,0,17,12,18,19,0,66
9:00AM - 9:59AM,0,0,21,24,25,18,0,88
10:00AM - 10:59AM,0,0,49,38,45,37,0,169
11:00AM - 11:59AM,0,0,50,53,37,60,7,207
12:00PM - 12:59PM,0,0,33,48,45,30,62,218
1:00PM - 1:59PM,0,0,52,42,39,39,33,205
2:00PM - 2:59PM,0,0,37,44,38,37,28,184
3:00PM - 3:59PM,0,0,67,33,43,44,34,221
4:00PM - 4:59PM,0,0,78,65,57,59,13,272
5:00PM - 5:59PM,0,0,97,75,79,54,0,305
6:00PM - 6:59PM,0,0,65,65,50,52,0,232
7:00PM - 7:59PM,0,0,15,18,16,10,0,59
11:00PM - 11:59PM,0,0,0,0,1,0,0,1
Totals:,0,0,633,564,542,501,177,2417
"Wed, Feb 26 2025 4:33P",,,,,,,,Page: 1/1
