Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 30, 2022 12:00 AM to Sat, Nov 5, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,1,1,2,0,0,5
6:00AM - 6:59AM,0,108,130,139,99,106,0,582
7:00AM - 7:59AM,0,108,97,105,107,50,0,467
8:00AM - 8:59AM,4,148,152,182,144,63,0,693
9:00AM - 9:59AM,73,176,229,232,231,117,110,1168
10:00AM - 10:59AM,63,207,240,228,235,175,123,1271
11:00AM - 11:59AM,79,262,261,301,261,205,102,1471
12:00PM - 12:59PM,115,205,212,240,183,196,119,1270
1:00PM - 1:59PM,134,281,298,250,265,184,149,1561
2:00PM - 2:59PM,142,271,252,255,228,223,166,1537
3:00PM - 3:59PM,149,265,289,242,244,231,189,1609
4:00PM - 4:59PM,177,296,371,303,294,328,216,1985
5:00PM - 5:59PM,178,381,411,432,359,246,160,2167
6:00PM - 6:59PM,143,361,425,487,417,257,124,2214
7:00PM - 7:59PM,91,228,328,322,323,124,86,1502
8:00PM - 8:59PM,19,164,190,221,171,40,16,821
9:00PM - 9:59PM,0,88,117,156,131,0,0,492
10:00PM - 10:59PM,0,20,24,22,15,0,0,81
Totals:,1367,3570,4027,4118,3709,2545,1560,20896
"Wed, Feb 26 2025 4:22P",,,,,,,,Page: 1/1
