Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 24, 2022 12:00 AM to Sat, Apr 30, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,83,110,115,74,72,0,454
7:00AM - 7:59AM,0,138,124,142,119,55,0,578
8:00AM - 8:59AM,0,221,215,222,161,119,0,938
9:00AM - 9:59AM,88,279,251,272,243,121,140,1394
10:00AM - 10:59AM,88,246,319,284,299,190,108,1534
11:00AM - 11:59AM,128,317,361,306,323,215,134,1784
12:00PM - 12:59PM,135,301,276,275,240,235,180,1642
1:00PM - 1:59PM,154,266,257,260,262,182,183,1564
2:00PM - 2:59PM,101,278,238,249,220,175,226,1487
3:00PM - 3:59PM,134,271,337,251,294,188,194,1669
4:00PM - 4:59PM,131,327,257,280,262,241,119,1617
5:00PM - 5:59PM,143,368,334,376,317,249,133,1920
6:00PM - 6:59PM,147,321,352,408,294,136,90,1748
7:00PM - 7:59PM,129,275,274,312,241,128,103,1462
8:00PM - 8:59PM,46,220,229,219,158,35,35,942
9:00PM - 9:59PM,0,175,135,146,110,0,0,566
10:00PM - 10:59PM,0,29,33,25,33,0,0,120
Totals:,1424,4115,4102,4142,3650,2341,1645,21419
"Wed, Feb 26 2025 4:21P",,,,,,,,Page: 1/1
