Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 20, 2022 12:00 AM to Sat, Feb 26, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,112,109,136,104,67,0,528
7:00AM - 7:59AM,0,140,137,166,122,60,0,625
8:00AM - 8:59AM,0,182,194,186,139,77,0,778
9:00AM - 9:59AM,99,170,208,209,178,122,135,1121
10:00AM - 10:59AM,102,195,254,204,234,152,92,1233
11:00AM - 11:59AM,144,306,278,300,278,210,131,1647
12:00PM - 12:59PM,188,252,213,254,201,217,166,1491
1:00PM - 1:59PM,181,238,270,252,252,226,168,1587
2:00PM - 2:59PM,185,225,243,226,206,227,179,1491
3:00PM - 3:59PM,182,255,299,256,230,208,165,1595
4:00PM - 4:59PM,178,291,286,260,261,255,135,1666
5:00PM - 5:59PM,146,348,359,375,287,216,109,1840
6:00PM - 6:59PM,95,415,480,516,378,172,81,2137
7:00PM - 7:59PM,129,427,385,402,199,154,87,1783
8:00PM - 8:59PM,24,310,271,268,156,47,20,1096
9:00PM - 9:59PM,0,190,174,199,173,0,0,736
10:00PM - 10:59PM,0,17,23,27,29,0,0,96
Totals:,1653,4073,4183,4236,3427,2410,1468,21450
"Wed, Feb 26 2025 4:16P",,,,,,,,Page: 1/1
