Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 1, 2022 12:00 AM to Sat, May 7, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,98,115,110,82,60,0,465
7:00AM - 7:59AM,0,129,108,146,81,53,0,517
8:00AM - 8:59AM,0,218,185,262,136,95,0,896
9:00AM - 9:59AM,76,261,251,297,211,124,128,1348
10:00AM - 10:59AM,97,238,292,300,281,160,87,1455
11:00AM - 11:59AM,97,329,362,291,275,208,108,1670
12:00PM - 12:59PM,114,272,246,279,204,211,113,1439
1:00PM - 1:59PM,117,265,290,209,273,203,130,1487
2:00PM - 2:59PM,109,256,278,172,237,175,181,1408
3:00PM - 3:59PM,129,268,335,163,221,197,211,1524
4:00PM - 4:59PM,144,341,267,217,258,266,145,1638
5:00PM - 5:59PM,152,397,398,261,315,183,105,1811
6:00PM - 6:59PM,157,362,336,309,294,165,90,1713
7:00PM - 7:59PM,138,297,329,237,201,127,73,1402
8:00PM - 8:59PM,42,244,172,196,130,57,35,876
9:00PM - 9:59PM,0,190,168,147,76,0,0,581
10:00PM - 10:59PM,0,21,29,24,15,0,0,89
Totals:,1372,4186,4161,3620,3290,2284,1406,20319
"Wed, Feb 26 2025 4:22P",,,,,,,,Page: 1/1
