Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jan 20, 2020 12:00 AM to Sun, Jan 26, 2020 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,3,1,1,1,0,6
7:00AM - 7:59AM,0,0,3,1,0,1,0,5
8:00AM - 8:59AM,0,0,0,2,0,2,0,4
9:00AM - 9:59AM,0,1,3,3,0,2,0,9
10:00AM - 10:59AM,2,0,0,2,2,1,1,8
11:00AM - 11:59AM,0,1,3,1,1,3,0,9
12:00PM - 12:59PM,1,2,1,0,1,1,0,6
1:00PM - 1:59PM,0,0,0,0,1,0,1,2
2:00PM - 2:59PM,2,0,1,0,0,1,1,5
3:00PM - 3:59PM,1,2,0,1,1,1,0,6
4:00PM - 4:59PM,3,1,1,3,2,2,2,14
5:00PM - 5:59PM,0,2,1,8,5,5,0,21
6:00PM - 6:59PM,1,3,4,0,1,4,0,13
Membership Totals:,10,12,20,22,15,24,5,108
Membership Type: Alumni Members,,,,,,,,
5:00AM - 5:59AM,0,0,0,0,0,1,0,1
6:00AM - 6:59AM,0,0,5,4,4,6,0,19
7:00AM - 7:59AM,0,0,1,1,0,1,0,3
8:00AM - 8:59AM,0,0,2,1,4,3,0,10
9:00AM - 9:59AM,0,0,1,2,1,0,0,4
10:00AM - 10:59AM,3,8,2,1,0,4,7,25
11:00AM - 11:59AM,4,7,4,7,2,2,2,28
12:00PM - 12:59PM,2,7,1,2,2,2,1,17
1:00PM - 1:59PM,0,2,0,2,1,6,1,12
2:00PM - 2:59PM,1,5,2,1,0,3,1,13
3:00PM - 3:59PM,3,4,5,4,2,1,3,22
4:00PM - 4:59PM,0,5,5,3,5,2,0,20
5:00PM - 5:59PM,4,6,11,4,3,2,0,30
6:00PM - 6:59PM,2,7,7,7,4,1,1,29
7:00PM - 7:59PM,2,1,0,2,1,2,2,10
8:00PM - 8:59PM,2,0,1,2,1,0,0,6
9:00PM - 9:59PM,0,0,0,1,2,0,0,3
10:00PM - 10:59PM,1,0,2,0,0,1,3,7
11:00PM - 11:59PM,1,0,1,1,0,0,1,4
Membership Totals:,25,52,50,45,32,37,22,263
Membership Type: Club Sports - Dance - Limited Hours,,,,,,,,
10:00AM - 10:59AM,1,0,0,0,0,0,0,1
Membership Totals:,1,0,0,0,0,0,0,1
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,0,0,0,0,3,0,3
Membership Totals:,0,0,0,0,0,3,0,3
Membership Type: Club Sports - Swim - Limited Hours,,,,,,,,
7:00PM - 7:59PM,0,0,1,1,1,0,0,3
Membership Totals:,0,0,1,1,1,0,0,3
Membership Type: Club Sports- W Water Polo- Limited Hours,,,,,,,,
7:00PM - 7:59PM,0,0,0,0,1,0,0,1
