Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, May 15, 2023 12:00 AM to Sun, May 21, 2023 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,3,1,3,1,4,0,12
7:00AM - 7:59AM,0,0,2,1,1,0,0,4
8:00AM - 8:59AM,0,1,1,1,2,0,0,5
9:00AM - 9:59AM,3,1,0,2,0,0,1,7
10:00AM - 10:59AM,4,3,0,2,2,1,0,12
11:00AM - 11:59AM,3,1,1,3,1,4,1,14
12:00PM - 12:59PM,2,1,1,3,2,1,0,10
1:00PM - 1:59PM,2,0,1,2,2,0,2,9
2:00PM - 2:59PM,2,1,0,1,3,0,2,9
3:00PM - 3:59PM,0,0,1,1,0,3,1,6
4:00PM - 4:59PM,0,4,3,0,1,3,2,13
5:00PM - 5:59PM,0,0,3,1,2,0,2,8
6:00PM - 6:59PM,0,2,7,2,0,0,2,13
7:00PM - 7:59PM,2,0,1,2,1,0,0,6
8:00PM - 8:59PM,0,0,1,0,1,0,0,2
Membership Totals:,18,17,23,24,19,16,13,130
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,5,4,10,3,8,0,30
7:00AM - 7:59AM,0,0,3,0,1,0,0,4
8:00AM - 8:59AM,0,2,1,3,1,0,0,7
9:00AM - 9:59AM,4,2,2,3,2,3,3,19
10:00AM - 10:59AM,3,0,1,4,1,5,3,17
11:00AM - 11:59AM,3,4,5,4,4,2,2,24
12:00PM - 12:59PM,1,3,1,2,1,2,3,13
1:00PM - 1:59PM,5,0,2,1,2,0,0,10
2:00PM - 2:59PM,1,1,2,2,1,0,3,10
3:00PM - 3:59PM,4,1,1,4,1,1,2,14
4:00PM - 4:59PM,1,5,5,1,2,2,2,18
5:00PM - 5:59PM,0,7,6,3,2,4,0,22
6:00PM - 6:59PM,0,5,3,5,4,2,0,19
7:00PM - 7:59PM,1,2,7,3,1,2,2,18
8:00PM - 8:59PM,1,1,1,0,2,1,1,7
9:00PM - 9:59PM,0,1,0,2,1,0,0,4
Membership Totals:,24,39,44,47,29,32,21,236
Membership Type: Bushnell ,,,,,,,,
11:00AM - 11:59AM,0,1,0,0,0,1,0,2
Membership Totals:,0,1,0,0,0,1,0,2
Membership Type: Club Sports - Kendo - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,0,1,0,0,0,0,1
Membership Totals:,0,0,1,0,0,0,0,1
Membership Type: Club Sports- Wrestling - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,2,0,2,0,0,0,4
Membership Totals:,0,2,0,2,0,0,0,4
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,1,3,3,5,4,0,16
7:00AM - 7:59AM,0,2,1,2,1,0,0,6
8:00AM - 8:59AM,0,0,2,2,0,4,0,8
9:00AM - 9:59AM,1,1,0,1,0,1,2,6
10:00AM - 10:59AM,4,2,7,4,3,1,3,24
11:00AM - 11:59AM,0,4,1,4,2,2,1,14
12:00PM - 12:59PM,1,0,2,3,0,0,1,7
1:00PM - 1:59PM,1,2,0,0,0,2,1,6
2:00PM - 2:59PM,5,1,4,4,3,7,1,25
3:00PM - 3:59PM,1,1,7,5,1,4,2,21
4:00PM - 4:59PM,1,10,1,4,4,3,3,26
5:00PM - 5:59PM,2,5,1,8,1,2,1,20
6:00PM - 6:59PM,0,1,3,2,2,0,2,10
7:00PM - 7:59PM,0,4,3,4,5,1,1,18
8:00PM - 8:59PM,0,3,3,1,3,0,0,10
9:00PM - 9:59PM,0,0,2,0,0,0,0,2
10:00PM - 10:59PM,0,1,1,0,0,0,0,2
Membership Totals:,16,38,41,47,30,31,18,221
Membership Type: Current Student,,,,,,,,
5:00AM - 5:59AM,0,0,1,1,0,0,0,2
6:00AM - 6:59AM,0,108,129,123,97,70,0,527
7:00AM - 7:59AM,0,138,154,119,128,64,0,603
8:00AM - 8:59AM,0,195,216,234,179,98,1,923
9:00AM - 9:59AM,89,249,335,309,257,168,190,1597
10:00AM - 10:59AM,86,234,331,303,343,224,105,1626
11:00AM - 11:59AM,90,280,383,267,344,205,129,1698
12:00PM - 12:59PM,117,274,236,277,240,214,148,1506
1:00PM - 1:59PM,140,323,341,308,271,220,145,1748
2:00PM - 2:59PM,111,278,306,214,268,205,151,1533
3:00PM - 3:59PM,178,282,333,243,290,170,141,1637
4:00PM - 4:59PM,160,279,322,296,295,201,123,1676
5:00PM - 5:59PM,168,385,323,289,254,146,100,1665
6:00PM - 6:59PM,124,291,281,318,266,112,69,1461
7:00PM - 7:59PM,111,334,264,214,146,78,69,1216
8:00PM - 8:59PM,41,297,238,246,197,45,37,1101
9:00PM - 9:59PM,0,158,171,156,107,0,0,592
10:00PM - 10:59PM,0,27,35,34,27,0,0,123
Membership Totals:,1415,4132,4399,3951,3709,2220,1408,21234
Membership Type: Dependent/Spouse,,,,,,,,
6:00AM - 6:59AM,0,1,4,3,1,1,0,10
7:00AM - 7:59AM,0,0,1,0,1,1,0,3
8:00AM - 8:59AM,0,0,4,0,2,1,0,7
9:00AM - 9:59AM,1,1,1,1,0,0,3,7
10:00AM - 10:59AM,2,2,1,2,1,3,0,11
11:00AM - 11:59AM,3,2,1,2,0,1,0,9
12:00PM - 12:59PM,2,2,0,1,0,0,0,5
1:00PM - 1:59PM,0,3,1,0,1,0,0,5
2:00PM - 2:59PM,0,0,0,1,0,0,0,1
3:00PM - 3:59PM,0,3,0,2,0,0,0,5
4:00PM - 4:59PM,2,1,1,2,2,2,1,11
5:00PM - 5:59PM,1,3,5,3,2,0,0,14
6:00PM - 6:59PM,0,2,2,2,1,1,1,9
7:00PM - 7:59PM,1,1,2,1,1,1,0,7
8:00PM - 8:59PM,0,3,0,0,0,0,1,4
9:00PM - 9:59PM,0,0,1,1,0,0,0,2
10:00PM - 10:59PM,0,1,0,0,0,0,0,1
Membership Totals:,12,25,24,21,12,11,6,111
Membership Type: Faculty/Staff,,,,,,,,
6:00AM - 6:59AM,0,8,7,6,8,6,0,35
7:00AM - 7:59AM,0,5,2,6,5,1,0,19
8:00AM - 8:59AM,0,2,3,4,4,1,0,14
9:00AM - 9:59AM,6,6,10,4,6,8,5,45
10:00AM - 10:59AM,5,14,7,4,5,6,3,44
11:00AM - 11:59AM,1,10,15,17,12,13,2,70
12:00PM - 12:59PM,5,14,9,11,7,9,0,55
1:00PM - 1:59PM,4,4,0,2,4,3,0,17
2:00PM - 2:59PM,0,4,3,3,2,3,2,17
3:00PM - 3:59PM,0,2,4,5,4,2,0,17
4:00PM - 4:59PM,2,9,8,10,9,3,3,44
5:00PM - 5:59PM,1,17,12,9,3,5,0,47
6:00PM - 6:59PM,0,7,6,2,4,5,1,25
7:00PM - 7:59PM,0,2,6,4,2,2,0,16
8:00PM - 8:59PM,0,3,1,1,0,0,1,6
9:00PM - 9:59PM,0,0,2,0,1,0,0,3
Membership Totals:,24,107,95,88,76,67,17,474
Membership Type: PE & Rec Staff,,,,,,,,
6:00AM - 6:59AM,0,0,1,0,0,0,0,1
