Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, May 22, 2023 12:00 AM to Sun, May 28, 2023 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,0,7,4,3,0,14
7:00AM - 7:59AM,0,1,2,0,2,0,0,5
8:00AM - 8:59AM,0,0,1,0,0,2,0,3
9:00AM - 9:59AM,2,0,0,1,0,0,2,5
10:00AM - 10:59AM,3,3,0,2,1,3,0,12
11:00AM - 11:59AM,3,4,1,2,0,1,0,11
12:00PM - 12:59PM,0,0,0,2,1,2,1,6
1:00PM - 1:59PM,1,0,2,2,2,1,0,8
2:00PM - 2:59PM,1,0,0,0,0,0,0,1
3:00PM - 3:59PM,0,4,2,1,1,1,1,10
4:00PM - 4:59PM,1,1,3,0,2,0,0,7
5:00PM - 5:59PM,1,3,3,1,3,2,0,13
6:00PM - 6:59PM,0,0,2,0,2,1,1,6
7:00PM - 7:59PM,0,0,1,1,0,1,1,4
8:00PM - 8:59PM,0,0,0,0,1,0,0,1
9:00PM - 9:59PM,0,0,0,1,0,0,0,1
Membership Totals:,12,16,17,20,19,17,6,107
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,7,1,8,2,7,0,25
7:00AM - 7:59AM,0,0,0,2,1,0,0,3
8:00AM - 8:59AM,0,2,1,2,1,0,0,6
9:00AM - 9:59AM,3,1,2,3,1,2,2,14
10:00AM - 10:59AM,2,1,0,3,2,2,2,12
11:00AM - 11:59AM,2,2,3,2,2,4,1,16
12:00PM - 12:59PM,2,3,3,2,2,1,1,14
1:00PM - 1:59PM,1,0,2,3,0,0,0,6
2:00PM - 2:59PM,2,1,0,0,1,3,2,9
3:00PM - 3:59PM,1,2,0,0,3,2,2,10
4:00PM - 4:59PM,3,8,4,4,1,4,1,25
5:00PM - 5:59PM,1,4,5,3,1,3,0,17
6:00PM - 6:59PM,0,3,6,2,5,1,1,18
7:00PM - 7:59PM,0,3,4,3,0,1,1,12
8:00PM - 8:59PM,0,2,0,0,1,0,0,3
9:00PM - 9:59PM,0,1,2,1,1,0,0,5
10:00PM - 10:59PM,0,0,0,0,1,0,0,1
Membership Totals:,17,40,33,38,25,30,13,196
Membership Type: Bushnell ,,,,,,,,
10:00AM - 10:59AM,0,1,0,0,0,0,0,1
11:00AM - 11:59AM,0,0,0,0,0,1,0,1
Membership Totals:,0,1,0,0,0,1,0,2
Membership Type: Club Sports - Kendo - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,0,0,0,0,1,0,1
Membership Totals:,0,0,0,0,0,1,0,1
Membership Type: Club Sports- Wrestling - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,2,0,2,0,0,0,4
Membership Totals:,0,2,0,2,0,0,0,4
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,5,9,3,4,5,0,26
7:00AM - 7:59AM,0,2,1,0,0,0,0,3
8:00AM - 8:59AM,0,2,2,1,1,2,0,8
9:00AM - 9:59AM,6,1,2,2,0,0,4,15
10:00AM - 10:59AM,2,5,3,4,2,3,2,21
11:00AM - 11:59AM,1,2,1,1,3,3,2,13
12:00PM - 12:59PM,5,1,1,1,2,1,4,15
1:00PM - 1:59PM,2,1,0,2,0,0,2,7
2:00PM - 2:59PM,2,2,5,0,2,2,1,14
3:00PM - 3:59PM,2,4,8,8,2,1,0,25
4:00PM - 4:59PM,2,2,5,2,6,6,4,27
