Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Apr 10, 2023 12:00 AM to Sun, Apr 16, 2023 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,1,0,2,1,2,0,6
7:00AM - 7:59AM,0,1,0,2,0,2,0,5
8:00AM - 8:59AM,0,2,0,0,2,2,0,6
9:00AM - 9:59AM,2,2,0,2,1,1,2,10
10:00AM - 10:59AM,2,0,0,6,0,3,1,12
11:00AM - 11:59AM,3,1,1,1,0,0,0,6
12:00PM - 12:59PM,3,1,0,0,1,3,1,9
1:00PM - 1:59PM,2,0,0,1,1,3,1,8
2:00PM - 2:59PM,0,1,0,1,0,0,0,2
3:00PM - 3:59PM,0,0,1,0,1,0,1,3
4:00PM - 4:59PM,3,1,0,2,2,1,0,9
5:00PM - 5:59PM,1,6,2,2,1,2,1,15
6:00PM - 6:59PM,0,0,0,1,2,1,1,5
7:00PM - 7:59PM,1,0,3,2,0,0,2,8
8:00PM - 8:59PM,0,1,0,0,1,0,0,2
9:00PM - 9:59PM,0,0,0,1,0,0,0,1
Membership Totals:,17,17,7,23,13,20,10,107
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,5,4,9,2,3,0,23
7:00AM - 7:59AM,0,0,2,0,2,2,0,6
8:00AM - 8:59AM,0,2,3,0,1,0,0,6
9:00AM - 9:59AM,4,0,2,4,2,2,5,19
10:00AM - 10:59AM,1,1,2,3,2,6,2,17
11:00AM - 11:59AM,5,3,5,5,2,4,4,28
12:00PM - 12:59PM,3,3,2,1,3,1,0,13
1:00PM - 1:59PM,5,3,0,0,1,1,2,12
2:00PM - 2:59PM,0,0,2,1,1,3,1,8
3:00PM - 3:59PM,2,2,1,1,0,2,3,11
4:00PM - 4:59PM,5,7,4,5,1,4,3,29
5:00PM - 5:59PM,2,3,5,9,7,2,2,30
6:00PM - 6:59PM,1,3,7,6,1,4,2,24
7:00PM - 7:59PM,1,3,3,3,0,1,4,15
8:00PM - 8:59PM,0,1,2,0,4,0,1,8
9:00PM - 9:59PM,0,3,2,0,2,0,0,7
Membership Totals:,29,39,46,47,31,35,29,256
Membership Type: Bushnell ,,,,,,,,
11:00AM - 11:59AM,0,0,0,0,0,0,1,1
12:00PM - 12:59PM,0,0,0,0,0,1,0,1
1:00PM - 1:59PM,0,1,0,0,0,0,0,1
5:00PM - 5:59PM,0,0,0,0,1,0,0,1
6:00PM - 6:59PM,0,0,1,0,0,0,0,1
Membership Totals:,0,1,1,0,1,1,1,5
Membership Type: Club Sports- W Water Polo- Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,1,1,1,1,0,0,4
Membership Totals:,0,1,1,1,1,0,0,4
Membership Type: Club Sports- Wrestling - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,2,0,0,0,0,0,2
