Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, May 8, 2023 12:00 AM to Sun, May 14, 2023 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,0,3,2,5,0,10
7:00AM - 7:59AM,0,0,2,0,2,0,0,4
8:00AM - 8:59AM,0,0,1,0,2,0,0,3
9:00AM - 9:59AM,2,1,1,1,0,0,2,7
10:00AM - 10:59AM,6,1,1,3,2,2,1,16
11:00AM - 11:59AM,0,2,2,0,2,3,0,9
12:00PM - 12:59PM,3,1,0,2,3,0,0,9
1:00PM - 1:59PM,1,0,0,0,0,0,2,3
2:00PM - 2:59PM,0,0,1,0,0,0,2,3
3:00PM - 3:59PM,0,2,1,0,1,1,1,6
4:00PM - 4:59PM,0,5,0,1,2,1,3,12
5:00PM - 5:59PM,0,1,4,0,0,2,0,7
6:00PM - 6:59PM,0,2,2,0,1,1,0,6
7:00PM - 7:59PM,1,2,1,0,1,1,1,7
9:00PM - 9:59PM,0,0,0,1,1,0,0,2
Membership Totals:,13,17,16,11,19,16,12,104
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,7,2,8,1,8,0,26
7:00AM - 7:59AM,0,0,1,2,1,0,0,4
8:00AM - 8:59AM,0,1,2,2,2,1,0,8
9:00AM - 9:59AM,5,3,2,2,3,4,2,21
10:00AM - 10:59AM,1,4,1,3,1,3,5,18
11:00AM - 11:59AM,1,7,3,4,3,5,4,27
12:00PM - 12:59PM,3,2,2,2,2,6,0,17
1:00PM - 1:59PM,3,0,2,1,0,0,1,7
2:00PM - 2:59PM,0,1,3,1,1,0,2,8
3:00PM - 3:59PM,0,3,1,2,0,0,1,7
4:00PM - 4:59PM,2,8,4,4,3,2,2,25
5:00PM - 5:59PM,0,7,4,7,4,2,1,25
6:00PM - 6:59PM,0,3,8,8,4,2,0,25
7:00PM - 7:59PM,0,2,0,4,3,2,2,13
8:00PM - 8:59PM,1,1,2,0,0,1,0,5
9:00PM - 9:59PM,0,2,2,1,1,0,0,6
Membership Totals:,16,51,39,51,29,36,20,242
Membership Type: Bushnell ,,,,,,,,
11:00AM - 11:59AM,0,1,0,0,0,1,1,3
5:00PM - 5:59PM,0,0,0,1,0,0,0,1
6:00PM - 6:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,1,0,1,1,1,1,5
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,0,0,0,1,0,0,1
Membership Type: Club Sports - Kendo - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,0,1,0,0,1,0,2
Membership Totals:,0,0,1,0,0,1,0,2
Membership Type: Club Sports- Wrestling - Limited Hours,,,,,,,,
