Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Feb 20, 2023 12:00 AM to Sun, Feb 26, 2023 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,2,1,1,0,1,0,5
8:00AM - 8:59AM,0,2,0,1,0,1,0,4
9:00AM - 9:59AM,3,1,0,0,2,2,3,11
10:00AM - 10:59AM,1,1,0,2,4,0,4,12
11:00AM - 11:59AM,0,6,0,6,0,4,1,17
12:00PM - 12:59PM,3,2,3,0,1,3,0,12
1:00PM - 1:59PM,2,0,0,0,0,0,1,3
2:00PM - 2:59PM,0,0,0,2,0,0,0,2
3:00PM - 3:59PM,0,1,2,1,1,1,2,8
4:00PM - 4:59PM,2,2,1,5,1,1,0,12
5:00PM - 5:59PM,0,1,3,1,1,2,0,8
6:00PM - 6:59PM,0,0,2,0,1,1,0,4
7:00PM - 7:59PM,0,0,0,0,0,1,1,2
8:00PM - 8:59PM,0,1,0,0,1,0,0,2
9:00PM - 9:59PM,0,1,0,2,0,0,0,3
Membership Totals:,11,20,12,21,12,17,12,105
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,3,1,9,0,3,0,16
7:00AM - 7:59AM,0,2,3,0,0,0,0,5
8:00AM - 8:59AM,0,1,0,1,0,0,0,2
9:00AM - 9:59AM,5,4,0,4,0,1,4,18
10:00AM - 10:59AM,3,4,3,3,3,4,5,25
11:00AM - 11:59AM,2,4,2,2,4,6,1,21
12:00PM - 12:59PM,2,0,3,3,0,4,1,13
1:00PM - 1:59PM,3,1,1,2,0,1,4,12
2:00PM - 2:59PM,4,2,2,3,4,1,3,19
3:00PM - 3:59PM,1,5,6,2,3,6,1,24
4:00PM - 4:59PM,1,4,2,5,6,5,3,26
5:00PM - 5:59PM,4,5,3,2,6,3,1,24
6:00PM - 6:59PM,1,6,5,3,3,0,0,18
7:00PM - 7:59PM,1,2,2,3,3,2,0,13
8:00PM - 8:59PM,0,1,2,2,1,0,1,7
9:00PM - 9:59PM,0,1,2,5,3,0,0,11
Membership Totals:,27,45,37,49,36,36,24,254
Membership Type: Bushnell ,,,,,,,,
11:00AM - 11:59AM,0,0,0,0,0,1,0,1
12:00PM - 12:59PM,1,1,0,0,1,0,0,3
1:00PM - 1:59PM,0,1,0,0,0,0,0,1
2:00PM - 2:59PM,0,0,1,1,0,0,0,2
3:00PM - 3:59PM,0,0,0,0,1,0,0,1
5:00PM - 5:59PM,0,1,1,0,0,0,1,3
6:00PM - 6:59PM,0,0,0,0,1,0,0,1
Membership Totals:,1,3,2,1,3,1,1,12
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,0,2,0,0,0,0,2
6:00PM - 6:59PM,0,0,0,0,2,0,0,2
Membership Totals:,0,0,2,0,2,0,0,4
