Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, May 1, 2023 12:00 AM to Sun, May 7, 2023 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,1,3,0,1,2,0,7
7:00AM - 7:59AM,0,0,0,1,0,2,0,3
8:00AM - 8:59AM,0,1,2,3,1,1,0,8
9:00AM - 9:59AM,1,1,1,1,0,1,0,5
10:00AM - 10:59AM,5,0,1,3,2,2,3,16
11:00AM - 11:59AM,1,1,3,2,1,1,0,9
12:00PM - 12:59PM,1,1,0,0,0,3,1,6
1:00PM - 1:59PM,2,0,0,0,2,0,4,8
2:00PM - 2:59PM,0,0,0,1,0,0,0,1
3:00PM - 3:59PM,0,0,0,0,1,2,2,5
4:00PM - 4:59PM,0,0,1,4,2,2,1,10
5:00PM - 5:59PM,1,1,2,2,3,2,0,11
6:00PM - 6:59PM,1,1,2,1,1,1,1,8
7:00PM - 7:59PM,1,2,0,0,1,1,1,6
8:00PM - 8:59PM,0,0,1,0,0,0,0,1
Membership Totals:,13,9,16,18,15,20,13,104
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,6,6,5,5,3,0,25
7:00AM - 7:59AM,0,3,3,1,4,0,0,11
8:00AM - 8:59AM,0,0,0,1,2,2,0,5
9:00AM - 9:59AM,4,2,1,1,0,4,6,18
10:00AM - 10:59AM,2,1,3,2,2,4,4,18
11:00AM - 11:59AM,4,3,0,4,8,3,2,24
12:00PM - 12:59PM,4,0,6,1,0,3,0,14
1:00PM - 1:59PM,6,1,1,1,0,2,1,12
2:00PM - 2:59PM,3,2,1,1,3,1,3,14
3:00PM - 3:59PM,2,0,1,1,2,5,1,12
4:00PM - 4:59PM,2,5,4,5,4,1,3,24
5:00PM - 5:59PM,1,7,5,5,6,2,2,28
6:00PM - 6:59PM,3,5,7,4,5,1,1,26
7:00PM - 7:59PM,1,3,2,3,2,2,2,15
8:00PM - 8:59PM,0,0,0,0,2,1,1,4
9:00PM - 9:59PM,0,1,1,3,3,0,0,8
Membership Totals:,32,39,41,38,48,34,26,258
Membership Type: Bushnell ,,,,,,,,
11:00AM - 11:59AM,0,0,0,0,0,1,1,2
12:00PM - 12:59PM,0,1,0,0,0,0,0,1
4:00PM - 4:59PM,0,0,0,0,1,0,0,1
5:00PM - 5:59PM,0,0,1,0,0,0,0,1
Membership Totals:,0,1,1,0,1,1,1,5
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,0,0,0,1,0,0,1
Membership Type: Club Sports - Kendo - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,0,0,0,0,1,0,1
Membership Totals:,0,0,0,0,0,1,0,1
Membership Type: Club Sports- Wrestling - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,0,0,1,0,0,0,1
5:00PM - 5:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,0,0,2,0,0,0,2
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,2,2,6,4,3,0,17
7:00AM - 7:59AM,0,2,1,0,1,2,0,6
8:00AM - 8:59AM,0,1,3,2,3,1,0,10
9:00AM - 9:59AM,2,0,2,0,1,0,3,8
10:00AM - 10:59AM,4,9,3,3,6,4,5,34
11:00AM - 11:59AM,1,4,3,6,1,4,4,23
12:00PM - 12:59PM,3,1,3,4,3,2,2,18
1:00PM - 1:59PM,3,3,2,1,0,0,2,11
2:00PM - 2:59PM,2,0,2,2,3,4,1,14
