Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Oct 7, 2019 12:00 AM to Sun, Oct 13, 2019 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,2,0,1,0,0,3
7:00AM - 7:59AM,0,3,3,2,0,3,0,11
8:00AM - 8:59AM,0,0,1,0,1,0,0,2
9:00AM - 9:59AM,0,2,1,1,0,0,0,4
10:00AM - 10:59AM,1,1,0,4,3,3,0,12
11:00AM - 11:59AM,3,3,0,2,1,3,0,12
12:00PM - 12:59PM,0,0,1,0,0,0,0,1
1:00PM - 1:59PM,2,1,0,0,0,0,0,3
2:00PM - 2:59PM,0,0,3,1,0,0,1,5
3:00PM - 3:59PM,0,2,2,1,2,2,0,9
4:00PM - 4:59PM,1,0,4,1,0,1,0,7
5:00PM - 5:59PM,1,0,6,0,4,0,0,11
6:00PM - 6:59PM,2,2,2,6,0,2,0,14
7:00PM - 7:59PM,0,2,0,0,1,0,0,3
8:00PM - 8:59PM,0,0,2,0,0,0,0,2
Membership Totals:,10,16,27,18,13,14,1,99
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,5,4,7,5,4,0,25
7:00AM - 7:59AM,0,2,3,1,0,0,0,6
8:00AM - 8:59AM,0,1,2,2,1,1,0,7
9:00AM - 9:59AM,0,5,2,2,2,3,0,14
10:00AM - 10:59AM,4,2,1,4,3,5,5,24
11:00AM - 11:59AM,1,2,1,3,1,2,1,11
12:00PM - 12:59PM,1,2,1,2,2,2,1,11
1:00PM - 1:59PM,4,5,6,4,3,1,4,27
2:00PM - 2:59PM,2,1,2,2,5,3,1,16
3:00PM - 3:59PM,1,3,2,1,1,5,4,17
4:00PM - 4:59PM,1,4,6,4,4,1,2,22
5:00PM - 5:59PM,0,8,4,9,5,4,2,32
6:00PM - 6:59PM,1,5,3,2,2,5,2,20
7:00PM - 7:59PM,3,3,1,4,1,1,2,15
8:00PM - 8:59PM,3,2,3,4,6,1,0,19
9:00PM - 9:59PM,0,0,3,2,3,1,1,10
10:00PM - 10:59PM,1,1,1,0,2,1,0,6
11:00PM - 11:59PM,0,0,0,0,0,1,0,1
Membership Totals:,22,51,45,53,46,41,25,283
Membership Type: Club Sports - Swim - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,1,3,2,2,0,0,8
7:00PM - 7:59PM,0,1,1,0,1,0,0,3
Membership Totals:,0,2,4,2,3,0,0,11
Membership Type: Club Sports - Wushu - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,1,0,1,0,0,0,2
Membership Totals:,0,1,0,1,0,0,0,2
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,4,5,2,4,0,0,15
7:00AM - 7:59AM,0,1,0,0,0,0,0,1
8:00AM - 8:59AM,0,1,0,0,1,0,0,2
