Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 26, 2017 12:00 AM to Sat, Apr 1, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
8:00AM - 8:59AM,0,0,4,0,1,0,0,5
9:00AM - 9:59AM,0,0,1,3,3,4,0,11
10:00AM - 10:59AM,0,109,108,95,100,114,0,526
11:00AM - 11:59AM,0,111,92,97,80,100,0,480
12:00PM - 12:59PM,0,108,130,100,85,86,0,509
1:00PM - 1:59PM,0,110,81,62,64,58,0,375
2:00PM - 2:59PM,0,90,64,57,85,84,0,380
3:00PM - 3:59PM,0,117,82,79,79,69,0,426
4:00PM - 4:59PM,0,139,140,107,122,94,0,602
5:00PM - 5:59PM,0,163,137,128,123,95,0,646
6:00PM - 6:59PM,0,137,125,129,97,107,0,595
7:00PM - 7:59PM,0,33,33,32,21,29,0,148
Totals:,0,1117,997,889,860,840,0,4703
"Mon, Feb 17 2025 11:31A",,,,,,,,Page: 1/1
