Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Dec 10, 2017 12:00 AM to Sat, Dec 16, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
9:00AM - 9:59AM,0,0,0,0,0,3,0,3
10:00AM - 10:59AM,0,143,110,110,103,87,0,553
11:00AM - 11:59AM,0,138,118,130,93,111,0,590
12:00PM - 12:59PM,0,127,105,88,83,86,0,489
1:00PM - 1:59PM,0,84,69,71,68,60,0,352
2:00PM - 2:59PM,0,76,96,72,54,98,0,396
3:00PM - 3:59PM,0,141,111,86,91,73,0,502
4:00PM - 4:59PM,0,153,163,130,114,105,0,665
5:00PM - 5:59PM,0,199,183,156,142,113,0,793
6:00PM - 6:59PM,0,129,132,119,123,54,0,557
7:00PM - 7:59PM,0,30,26,21,12,0,0,89
Totals:,0,1220,1113,983,883,790,0,4989
"Mon, Feb 17 2025 11:49A",,,,,,,,Page: 1/1
