Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 16, 2017 12:00 AM to Sat, Apr 22, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,122,148,103,113,61,0,547
7:00AM - 7:59AM,0,129,155,141,137,81,0,643
8:00AM - 8:59AM,0,247,293,265,219,117,0,1141
9:00AM - 9:59AM,0,378,381,422,325,183,0,1689
10:00AM - 10:59AM,143,350,338,341,302,281,221,1976
11:00AM - 11:59AM,86,502,422,510,403,329,205,2457
12:00PM - 12:59PM,78,367,281,351,303,267,231,1878
1:00PM - 1:59PM,103,500,371,446,358,223,244,2245
2:00PM - 2:59PM,99,343,335,349,302,265,219,1912
3:00PM - 3:59PM,183,424,486,349,372,253,218,2285
4:00PM - 4:59PM,225,447,524,521,360,312,169,2558
5:00PM - 5:59PM,163,586,467,568,443,255,173,2655
6:00PM - 6:59PM,173,440,530,441,360,234,194,2372
7:00PM - 7:59PM,124,405,402,337,310,135,120,1833
8:00PM - 8:59PM,111,325,429,309,200,115,97,1586
9:00PM - 9:59PM,133,282,340,327,175,123,102,1482
10:00PM - 10:59PM,55,127,145,126,101,75,91,720
11:00PM - 11:59PM,13,28,29,23,30,22,14,159
Totals:,1689,6002,6076,5929,4813,3331,2298,30138
"Mon, Feb 17 2025 11:35A",,,,,,,,Page: 1/1
