Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 30, 2017 12:00 AM to Sat, May 6, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,138,147,113,153,79,0,630
7:00AM - 7:59AM,0,137,160,157,135,61,0,650
8:00AM - 8:59AM,0,267,241,257,216,126,0,1107
9:00AM - 9:59AM,0,341,307,389,318,168,3,1526
10:00AM - 10:59AM,190,305,299,363,341,258,210,1966
11:00AM - 11:59AM,165,460,443,438,427,319,156,2408
12:00PM - 12:59PM,164,350,298,302,287,284,174,1859
1:00PM - 1:59PM,182,473,313,457,365,214,166,2170
2:00PM - 2:59PM,175,331,285,316,297,299,216,1919
3:00PM - 3:59PM,215,416,400,305,377,267,158,2138
4:00PM - 4:59PM,256,437,435,396,380,301,193,2398
5:00PM - 5:59PM,253,459,463,388,458,298,152,2471
6:00PM - 6:59PM,221,458,427,621,346,228,161,2462
7:00PM - 7:59PM,149,409,413,402,273,206,98,1950
8:00PM - 8:59PM,133,303,329,304,303,135,131,1638
9:00PM - 9:59PM,204,298,230,288,156,99,87,1362
10:00PM - 10:59PM,59,131,144,133,117,60,57,701
11:00PM - 11:59PM,25,22,34,26,16,14,12,149
Totals:,2391,5735,5368,5655,4965,3416,1974,29504
"Mon, Feb 17 2025 11:38A",,,,,,,,Page: 1/1
