Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 1, 2017 12:00 AM to Sat, Jan 7, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
9:00AM - 9:59AM,0,0,1,3,0,8,0,12
10:00AM - 10:59AM,0,0,98,41,69,105,0,313
11:00AM - 11:59AM,0,0,119,72,85,129,0,405
12:00PM - 12:59PM,0,0,100,65,84,125,0,374
1:00PM - 1:59PM,0,0,84,46,75,118,0,323
2:00PM - 2:59PM,0,0,89,63,87,109,0,348
3:00PM - 3:59PM,0,0,96,70,117,126,0,409
4:00PM - 4:59PM,0,0,190,30,131,141,0,492
5:00PM - 5:59PM,0,0,154,0,122,164,0,440
6:00PM - 6:59PM,0,0,148,0,115,128,0,391
7:00PM - 7:59PM,0,0,31,0,18,32,0,81
Totals:,0,0,1110,390,903,1185,0,3588
"Mon, Feb 17 2025 11:11A",,,,,,,,Page: 1/1
