Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 6, 2017 12:00 AM to Sat, Aug 12, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,50,50,48,39,35,0,222
7:00AM - 7:59AM,0,36,38,35,35,29,0,173
8:00AM - 8:59AM,0,79,69,84,75,72,0,379
9:00AM - 9:59AM,0,54,56,63,33,50,0,256
10:00AM - 10:59AM,0,57,63,64,57,59,0,300
11:00AM - 11:59AM,0,152,120,120,92,101,0,585
12:00PM - 12:59PM,105,108,108,110,79,106,78,694
1:00PM - 1:59PM,66,100,91,86,90,78,66,577
2:00PM - 2:59PM,63,105,88,133,86,96,68,639
3:00PM - 3:59PM,55,105,113,117,105,74,54,623
4:00PM - 4:59PM,75,187,157,192,166,128,64,969
5:00PM - 5:59PM,51,239,187,247,180,128,51,1083
6:00PM - 6:59PM,65,199,220,164,166,94,59,967
7:00PM - 7:59PM,21,30,42,63,48,35,21,260
Totals:,501,1501,1402,1526,1251,1085,461,7727
"Mon, Feb 17 2025 11:18A",,,,,,,,Page: 1/1
