Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 22, 2017 12:00 AM to Sat, Jan 28, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,226,146,243,200,106,0,921
7:00AM - 7:59AM,0,174,140,193,128,87,0,722
8:00AM - 8:59AM,0,274,265,283,241,110,0,1173
9:00AM - 9:59AM,0,398,310,329,278,161,0,1476
10:00AM - 10:59AM,218,369,337,321,308,251,191,1995
11:00AM - 11:59AM,210,447,477,419,463,333,190,2539
12:00PM - 12:59PM,177,324,335,278,308,315,226,1963
1:00PM - 1:59PM,174,451,418,391,372,265,230,2301
2:00PM - 2:59PM,152,394,303,341,278,342,293,2103
3:00PM - 3:59PM,225,407,570,334,458,402,255,2651
4:00PM - 4:59PM,251,494,553,356,478,413,299,2844
5:00PM - 5:59PM,275,607,619,523,543,402,217,3186
6:00PM - 6:59PM,305,647,646,677,537,256,240,3308
7:00PM - 7:59PM,284,603,499,524,453,160,119,2642
8:00PM - 8:59PM,253,480,387,392,388,109,120,2129
9:00PM - 9:59PM,187,287,229,276,256,94,121,1450
10:00PM - 10:59PM,68,153,170,127,167,52,47,784
11:00PM - 11:59PM,11,23,13,28,14,17,7,113
Totals:,2790,6758,6417,6035,5870,3875,2555,34300
"Mon, Feb 17 2025 11:14A",,,,,,,,Page: 1/1
