Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 19, 2017 12:00 AM to Sat, Feb 25, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,0,0,0,0,0,1
6:00AM - 6:59AM,0,144,115,159,185,89,0,692
7:00AM - 7:59AM,0,142,129,121,103,56,0,551
8:00AM - 8:59AM,0,231,224,228,220,96,0,999
9:00AM - 9:59AM,0,348,283,356,275,121,0,1383
10:00AM - 10:59AM,155,295,293,286,306,263,257,1855
11:00AM - 11:59AM,246,411,424,395,463,344,238,2521
12:00PM - 12:59PM,212,267,284,303,292,268,174,1800
1:00PM - 1:59PM,270,398,369,369,338,275,217,2236
2:00PM - 2:59PM,183,347,291,332,308,285,137,1883
3:00PM - 3:59PM,218,383,454,342,410,420,219,2446
4:00PM - 4:59PM,221,474,479,397,421,433,173,2598
5:00PM - 5:59PM,318,552,487,458,484,349,187,2835
6:00PM - 6:59PM,301,522,631,520,564,271,173,2982
7:00PM - 7:59PM,242,512,503,398,395,183,123,2356
8:00PM - 8:59PM,213,464,420,443,393,130,79,2142
9:00PM - 9:59PM,121,282,292,287,220,85,81,1368
10:00PM - 10:59PM,81,133,162,159,115,84,53,787
11:00PM - 11:59PM,17,26,30,35,17,8,7,140
Totals:,2798,5932,5870,5588,5509,3760,2118,31575
"Mon, Feb 17 2025 11:20A",,,,,,,,Page: 1/1
