Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 23, 2017 12:00 AM to Sat, Jul 29, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,2,0,0,0,2
6:00AM - 6:59AM,0,40,42,47,32,26,0,187
7:00AM - 7:59AM,0,49,48,37,51,37,0,222
8:00AM - 8:59AM,0,85,93,76,76,73,0,403
9:00AM - 9:59AM,0,67,55,83,41,42,0,288
10:00AM - 10:59AM,0,64,83,73,63,80,0,363
11:00AM - 11:59AM,0,174,109,163,116,120,0,682
12:00PM - 12:59PM,93,118,110,122,75,89,92,699
1:00PM - 1:59PM,76,95,114,98,108,88,66,645
2:00PM - 2:59PM,88,102,101,134,95,71,66,657
3:00PM - 3:59PM,67,114,171,119,167,99,42,779
4:00PM - 4:59PM,65,263,197,224,172,119,54,1094
5:00PM - 5:59PM,108,301,224,213,223,152,52,1273
6:00PM - 6:59PM,48,188,197,169,162,87,78,929
7:00PM - 7:59PM,18,43,40,39,45,14,14,213
Totals:,563,1703,1584,1599,1426,1097,464,8436
"Mon, Feb 17 2025 11:17A",,,,,,,,Page: 1/1
