Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 13, 2017 12:00 AM to Sat, Aug 19, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,0,1,0,1
6:00AM - 6:59AM,0,42,46,0,52,34,0,174
7:00AM - 7:59AM,0,38,32,0,35,32,0,137
8:00AM - 8:59AM,0,86,63,15,67,59,0,290
9:00AM - 9:59AM,0,51,56,52,54,62,0,275
10:00AM - 10:59AM,0,59,47,63,44,66,0,279
11:00AM - 11:59AM,0,151,97,135,90,106,0,579
12:00PM - 12:59PM,98,100,92,155,56,102,0,603
1:00PM - 1:59PM,56,96,72,68,74,84,0,450
2:00PM - 2:59PM,63,94,67,68,70,72,0,434
3:00PM - 3:59PM,69,235,98,90,150,77,0,719
4:00PM - 4:59PM,65,150,129,140,189,109,0,782
5:00PM - 5:59PM,59,203,192,175,172,120,0,921
6:00PM - 6:59PM,64,151,168,127,114,87,0,711
7:00PM - 7:59PM,24,44,28,27,35,27,0,185
Totals:,498,1500,1187,1115,1202,1038,0,6540
"Mon, Feb 17 2025 11:19A",,,,,,,,Page: 1/1
