Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 21, 2017 12:00 AM to Sat, May 27, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,132,104,158,141,70,0,605
7:00AM - 7:59AM,0,120,149,115,128,62,0,574
8:00AM - 8:59AM,0,238,255,234,200,99,0,1026
9:00AM - 9:59AM,0,389,278,346,310,161,0,1484
10:00AM - 10:59AM,144,313,268,307,281,211,163,1687
11:00AM - 11:59AM,132,473,344,370,385,301,112,2117
12:00PM - 12:59PM,134,302,251,312,262,225,96,1582
1:00PM - 1:59PM,134,436,338,406,237,162,104,1817
2:00PM - 2:59PM,117,307,334,289,246,203,102,1598
3:00PM - 3:59PM,129,349,405,338,293,208,115,1837
4:00PM - 4:59PM,159,373,405,394,361,211,103,2006
5:00PM - 5:59PM,176,423,357,504,353,206,96,2115
6:00PM - 6:59PM,145,329,352,363,296,149,110,1744
7:00PM - 7:59PM,144,351,291,326,258,112,83,1565
8:00PM - 8:59PM,150,348,344,312,224,105,76,1559
9:00PM - 9:59PM,138,243,245,249,156,99,64,1194
10:00PM - 10:59PM,86,144,147,116,133,59,43,728
11:00PM - 11:59PM,19,29,27,39,24,11,7,156
Totals:,1807,5299,4894,5178,4288,2654,1274,25394
"Mon, Feb 17 2025 11:42A",,,,,,,,Page: 1/1
