Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 20, 2017 12:00 AM to Sat, Aug 26, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,1,0,0,0,0,1
6:00AM - 6:59AM,0,34,47,0,39,20,0,140
7:00AM - 7:59AM,0,18,26,14,25,15,0,98
8:00AM - 8:59AM,0,21,30,37,25,25,0,138
9:00AM - 9:59AM,0,11,50,41,38,40,0,180
10:00AM - 10:59AM,0,45,50,65,55,56,0,271
11:00AM - 11:59AM,0,72,104,125,109,95,0,505
12:00PM - 12:59PM,0,63,86,108,93,85,0,435
1:00PM - 1:59PM,0,68,74,78,63,62,0,345
2:00PM - 2:59PM,0,86,89,80,66,80,0,401
3:00PM - 3:59PM,0,98,110,79,135,75,0,497
4:00PM - 4:59PM,0,136,124,242,132,97,0,731
5:00PM - 5:59PM,0,187,191,180,160,116,0,834
6:00PM - 6:59PM,0,104,158,139,129,109,0,639
7:00PM - 7:59PM,0,24,37,31,22,15,0,129
Totals:,0,967,1177,1219,1091,890,0,5344
"Mon, Feb 17 2025 11:20A",,,,,,,,Page: 1/1
