Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 30, 2017 12:00 AM to Sat, Aug 5, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,1,0,0,0,1
6:00AM - 6:59AM,0,46,39,40,37,28,0,190
7:00AM - 7:59AM,0,41,57,51,35,30,0,214
8:00AM - 8:59AM,0,70,99,71,63,67,0,370
9:00AM - 9:59AM,0,54,43,61,46,57,0,261
10:00AM - 10:59AM,0,84,72,68,42,81,0,347
11:00AM - 11:59AM,6,125,103,117,103,123,0,577
12:00PM - 12:59PM,83,106,105,102,79,111,100,686
1:00PM - 1:59PM,74,98,93,97,76,89,62,589
2:00PM - 2:59PM,71,112,75,80,101,73,69,581
3:00PM - 3:59PM,53,140,116,110,94,89,54,656
4:00PM - 4:59PM,78,211,250,170,155,114,78,1056
5:00PM - 5:59PM,59,247,218,197,189,143,55,1108
6:00PM - 6:59PM,70,163,194,134,155,120,45,881
7:00PM - 7:59PM,15,42,36,39,28,19,23,202
Totals:,509,1539,1500,1338,1203,1144,486,7719
"Mon, Feb 17 2025 11:18A",,,,,,,,Page: 1/1
