Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 29, 2017 12:00 AM to Sat, Feb 4, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,143,159,201,214,85,0,802
7:00AM - 7:59AM,0,149,138,130,105,68,0,590
8:00AM - 8:59AM,0,254,254,259,198,87,0,1052
9:00AM - 9:59AM,0,377,301,354,276,141,0,1449
10:00AM - 10:59AM,221,332,297,322,267,260,208,1907
11:00AM - 11:59AM,214,417,462,394,469,287,204,2447
12:00PM - 12:59PM,192,269,298,285,303,260,233,1840
1:00PM - 1:59PM,219,400,369,351,368,237,178,2122
2:00PM - 2:59PM,245,344,290,345,312,307,155,1998
3:00PM - 3:59PM,265,363,495,307,450,321,271,2472
4:00PM - 4:59PM,270,402,493,403,517,388,283,2756
5:00PM - 5:59PM,301,486,570,534,476,370,325,3062
6:00PM - 6:59PM,309,584,690,553,483,273,265,3157
7:00PM - 7:59PM,290,530,489,485,382,235,221,2632
8:00PM - 8:59PM,209,396,350,465,302,159,143,2024
9:00PM - 9:59PM,114,257,291,269,149,107,72,1259
10:00PM - 10:59PM,63,151,107,133,151,83,69,757
11:00PM - 11:59PM,17,29,25,33,17,19,16,156
Totals:,2929,5883,6078,5823,5439,3687,2643,32482
"Mon, Feb 17 2025 11:17A",,,,,,,,Page: 1/1
