Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 2, 2017 12:00 AM to Sat, Apr 8, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,131,111,142,104,60,0,548
7:00AM - 7:59AM,0,146,146,128,133,88,0,641
8:00AM - 8:59AM,0,269,314,286,247,102,0,1218
9:00AM - 9:59AM,0,521,402,490,375,185,0,1973
10:00AM - 10:59AM,0,400,407,371,370,238,223,2009
11:00AM - 11:59AM,0,526,545,543,480,330,229,2653
12:00PM - 12:59PM,0,427,350,411,319,277,225,2009
1:00PM - 1:59PM,7,584,426,555,393,320,286,2571
2:00PM - 2:59PM,11,365,355,327,319,345,279,2001
3:00PM - 3:59PM,0,451,496,406,456,342,259,2410
4:00PM - 4:59PM,0,438,478,524,586,447,231,2704
5:00PM - 5:59PM,0,486,554,553,637,328,265,2823
6:00PM - 6:59PM,468,445,475,521,474,319,203,2905
7:00PM - 7:59PM,240,330,457,434,389,200,147,2197
8:00PM - 8:59PM,170,384,367,308,234,124,83,1670
9:00PM - 9:59PM,100,254,241,242,184,105,92,1218
10:00PM - 10:59PM,43,87,112,96,112,66,63,579
11:00PM - 11:59PM,4,21,10,18,13,18,16,100
Totals:,1043,6265,6246,6355,5825,3894,2601,32229
"Mon, Feb 17 2025 11:32A",,,,,,,,Page: 1/1
