Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 12, 2017 12:00 AM to Sat, Nov 18, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,1,7,0,0,0,8
6:00AM - 6:59AM,0,138,142,143,113,63,0,599
7:00AM - 7:59AM,0,119,114,124,68,70,0,495
8:00AM - 8:59AM,0,215,192,238,182,95,0,922
9:00AM - 9:59AM,11,325,296,330,301,111,0,1374
10:00AM - 10:59AM,120,286,288,303,290,201,177,1665
11:00AM - 11:59AM,91,305,390,298,373,225,134,1816
12:00PM - 12:59PM,139,296,305,271,298,206,141,1656
1:00PM - 1:59PM,197,305,299,305,278,207,110,1701
2:00PM - 2:59PM,153,312,235,254,241,293,99,1587
3:00PM - 3:59PM,166,296,407,271,367,299,111,1917
4:00PM - 4:59PM,192,291,373,352,377,344,115,2044
5:00PM - 5:59PM,258,528,424,471,376,304,105,2466
6:00PM - 6:59PM,201,423,417,412,362,250,105,2170
7:00PM - 7:59PM,292,425,418,348,323,162,80,2048
8:00PM - 8:59PM,182,348,251,297,232,97,54,1461
9:00PM - 9:59PM,111,244,236,198,182,89,66,1126
10:00PM - 10:59PM,67,149,115,100,90,61,47,629
11:00PM - 11:59PM,15,15,19,34,19,13,4,119
Totals:,2195,5020,4922,4756,4472,3090,1348,25803
"Mon, Feb 17 2025 11:36A",,,,,,,,Page: 1/1
