Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 5, 2017 12:00 AM to Sat, Feb 11, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,5,0,6,0,0,0,11
6:00AM - 6:59AM,0,228,151,214,173,93,0,859
7:00AM - 7:59AM,0,148,125,155,101,81,0,610
8:00AM - 8:59AM,0,255,256,255,218,120,0,1104
9:00AM - 9:59AM,0,335,305,370,295,144,18,1467
10:00AM - 10:59AM,202,299,299,326,321,253,239,1939
11:00AM - 11:59AM,186,369,457,367,463,355,215,2412
12:00PM - 12:59PM,197,264,292,277,283,316,265,1894
1:00PM - 1:59PM,188,423,383,341,355,252,236,2178
2:00PM - 2:59PM,143,304,295,314,328,357,206,1947
3:00PM - 3:59PM,117,333,473,375,466,387,266,2417
4:00PM - 4:59PM,128,433,536,409,476,373,253,2608
5:00PM - 5:59PM,164,543,555,483,500,366,233,2844
6:00PM - 6:59PM,180,586,609,618,456,269,175,2893
7:00PM - 7:59PM,184,506,545,490,370,183,112,2390
8:00PM - 8:59PM,166,413,360,499,246,113,73,1870
9:00PM - 9:59PM,142,304,320,282,261,122,57,1488
10:00PM - 10:59PM,93,163,178,162,152,60,92,900
11:00PM - 11:59PM,14,27,27,52,24,19,23,186
Totals:,2104,5938,6166,5995,5488,3863,2463,32017
"Mon, Feb 17 2025 11:18A",,,,,,,,Page: 1/1
