Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 5, 2017 12:00 AM to Sat, Mar 11, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,5,0,3,0,1,0,9
6:00AM - 6:59AM,0,196,127,236,172,84,0,815
7:00AM - 7:59AM,0,102,96,113,89,71,0,471
8:00AM - 8:59AM,0,227,223,241,203,131,0,1025
9:00AM - 9:59AM,0,348,315,320,276,162,5,1426
10:00AM - 10:59AM,185,294,297,309,282,244,190,1801
11:00AM - 11:59AM,193,373,434,393,448,346,192,2379
12:00PM - 12:59PM,182,300,317,244,321,303,195,1862
1:00PM - 1:59PM,215,412,377,336,353,245,228,2166
2:00PM - 2:59PM,222,307,307,327,299,292,296,2050
3:00PM - 3:59PM,225,368,454,389,428,274,279,2417
4:00PM - 4:59PM,216,349,476,395,471,348,239,2494
5:00PM - 5:59PM,254,500,517,543,480,314,252,2860
6:00PM - 6:59PM,228,512,603,493,490,237,212,2775
7:00PM - 7:59PM,224,422,419,418,380,213,148,2224
8:00PM - 8:59PM,164,382,418,325,359,182,98,1928
9:00PM - 9:59PM,168,259,278,259,242,100,50,1356
10:00PM - 10:59PM,76,188,168,150,131,63,84,860
11:00PM - 11:59PM,23,20,22,29,19,14,17,144
Totals:,2575,5564,5848,5523,5443,3624,2485,31062
"Mon, Feb 17 2025 11:22A",,,,,,,,Page: 1/1
