Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 16, 2017 12:00 AM to Sat, Jul 22, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,46,57,45,42,35,0,225
7:00AM - 7:59AM,0,33,54,25,41,40,0,193
8:00AM - 8:59AM,0,87,75,71,74,47,0,354
9:00AM - 9:59AM,0,66,69,67,47,43,0,292
10:00AM - 10:59AM,0,57,69,69,57,54,0,306
11:00AM - 11:59AM,0,157,110,137,98,97,0,599
12:00PM - 12:59PM,103,130,162,133,84,104,113,829
1:00PM - 1:59PM,81,106,115,98,84,80,60,624
2:00PM - 2:59PM,77,120,96,92,75,70,51,581
3:00PM - 3:59PM,64,141,132,88,124,89,52,690
4:00PM - 4:59PM,61,243,230,202,173,163,60,1132
5:00PM - 5:59PM,99,224,206,242,194,133,60,1158
6:00PM - 6:59PM,82,208,180,183,130,104,56,943
7:00PM - 7:59PM,29,55,35,35,35,32,22,243
Totals:,596,1673,1590,1487,1258,1091,474,8169
"Mon, Feb 17 2025 11:15A",,,,,,,,Page: 1/1
