Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 22, 2017 12:00 AM to Sat, Oct 28, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,3,5,0,0,3,0,11
6:00AM - 6:59AM,0,216,112,183,92,46,0,649
7:00AM - 7:59AM,0,109,98,106,51,83,0,447
8:00AM - 8:59AM,0,217,209,233,197,86,0,942
9:00AM - 9:59AM,3,347,308,339,278,101,2,1378
10:00AM - 10:59AM,125,290,286,283,279,179,134,1576
11:00AM - 11:59AM,85,343,365,318,366,228,91,1796
12:00PM - 12:59PM,116,290,282,268,260,205,79,1500
1:00PM - 1:59PM,156,332,335,305,291,204,76,1699
2:00PM - 2:59PM,144,299,238,284,220,237,71,1493
3:00PM - 3:59PM,150,319,382,339,302,247,75,1814
4:00PM - 4:59PM,193,328,385,315,309,322,113,1965
5:00PM - 5:59PM,316,559,427,440,364,274,89,2469
6:00PM - 6:59PM,221,452,375,364,361,231,91,2095
7:00PM - 7:59PM,204,462,398,356,326,117,104,1967
8:00PM - 8:59PM,146,410,249,319,217,86,47,1474
9:00PM - 9:59PM,111,217,187,143,155,66,47,926
10:00PM - 10:59PM,71,118,110,107,84,36,57,583
11:00PM - 11:59PM,7,22,28,26,11,13,16,123
Totals:,2048,5333,4779,4728,4163,2764,1092,24907
"Mon, Feb 17 2025 11:33A",,,,,,,,Page: 1/1
