Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 9, 2017 12:00 AM to Sat, Apr 15, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,153,168,123,121,73,0,638
7:00AM - 7:59AM,0,173,142,138,132,82,0,667
8:00AM - 8:59AM,0,316,297,304,258,128,0,1303
9:00AM - 9:59AM,0,457,363,424,346,177,1,1768
10:00AM - 10:59AM,206,355,321,397,337,208,204,2028
11:00AM - 11:59AM,118,561,460,485,415,346,185,2570
12:00PM - 12:59PM,182,385,299,342,360,315,161,2044
1:00PM - 1:59PM,222,522,423,475,344,296,140,2422
2:00PM - 2:59PM,160,366,361,350,309,274,192,2012
3:00PM - 3:59PM,201,495,487,435,435,407,137,2597
4:00PM - 4:59PM,235,534,537,437,462,377,127,2709
5:00PM - 5:59PM,306,549,567,566,532,346,156,3022
6:00PM - 6:59PM,234,533,487,458,383,224,145,2464
7:00PM - 7:59PM,208,436,429,357,319,176,129,2054
8:00PM - 8:59PM,154,394,315,304,288,121,95,1671
9:00PM - 9:59PM,145,282,266,278,222,123,58,1374
10:00PM - 10:59PM,59,154,131,133,104,67,55,703
11:00PM - 11:59PM,21,19,16,36,28,9,12,141
Totals:,2451,6684,6069,6042,5395,3749,1797,32187
"Mon, Feb 17 2025 11:34A",,,,,,,,Page: 1/1
