Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 26, 2017 12:00 AM to Sat, Dec 2, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,2,0,0,0,1,0,3
6:00AM - 6:59AM,0,82,93,124,91,60,0,450
7:00AM - 7:59AM,0,117,85,97,70,76,0,445
8:00AM - 8:59AM,0,195,171,195,145,80,0,786
9:00AM - 9:59AM,0,306,298,314,277,123,14,1332
10:00AM - 10:59AM,95,252,281,289,251,195,134,1497
11:00AM - 11:59AM,84,338,368,325,383,230,148,1876
12:00PM - 12:59PM,103,247,290,263,251,226,146,1526
1:00PM - 1:59PM,92,303,282,287,261,203,148,1576
2:00PM - 2:59PM,123,272,238,296,213,290,178,1610
3:00PM - 3:59PM,129,267,324,287,314,297,212,1830
4:00PM - 4:59PM,162,364,339,303,364,327,230,2089
5:00PM - 5:59PM,170,515,324,437,378,269,204,2297
6:00PM - 6:59PM,157,462,369,380,319,207,168,2062
7:00PM - 7:59PM,150,414,312,265,228,129,124,1622
8:00PM - 8:59PM,138,310,281,254,249,109,117,1458
9:00PM - 9:59PM,106,199,214,155,161,112,70,1017
10:00PM - 10:59PM,56,113,101,76,92,65,60,563
11:00PM - 11:59PM,12,19,31,19,11,7,26,125
Totals:,1577,4777,4401,4366,4058,3006,1979,24164
"Mon, Feb 17 2025 11:39A",,,,,,,,Page: 1/1
