Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jun 25, 2017 12:00 AM to Sat, Jul 1, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,14,53,43,39,28,0,177
7:00AM - 7:59AM,0,7,37,34,29,24,0,131
8:00AM - 8:59AM,0,11,98,81,84,78,0,352
9:00AM - 9:59AM,0,43,45,67,50,60,0,265
10:00AM - 10:59AM,0,95,69,76,67,82,0,389
11:00AM - 11:59AM,0,163,109,135,106,102,2,617
12:00PM - 12:59PM,0,134,129,131,106,106,127,733
1:00PM - 1:59PM,0,91,127,107,90,137,48,600
2:00PM - 2:59PM,0,144,125,82,79,91,47,568
3:00PM - 3:59PM,1,107,172,210,163,94,44,791
4:00PM - 4:59PM,0,190,229,232,170,142,82,1045
5:00PM - 5:59PM,0,224,206,201,232,134,66,1063
6:00PM - 6:59PM,0,153,169,177,163,105,80,847
7:00PM - 7:59PM,0,56,33,55,38,34,29,245
8:00PM - 8:59PM,0,0,1,0,0,0,0,1
Totals:,1,1432,1602,1631,1416,1217,525,7824
"Mon, Feb 17 2025 11:50A",,,,,,,,Page: 1/1
