Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 8, 2017 12:00 AM to Sat, Oct 14, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,2,0,0,0,0,2
6:00AM - 6:59AM,0,240,119,167,88,77,0,691
7:00AM - 7:59AM,0,147,102,157,80,87,0,573
8:00AM - 8:59AM,0,237,233,233,175,79,0,957
9:00AM - 9:59AM,0,364,334,344,300,94,0,1436
10:00AM - 10:59AM,119,298,273,332,268,176,160,1626
11:00AM - 11:59AM,114,337,392,331,369,230,151,1924
12:00PM - 12:59PM,104,292,300,255,274,186,136,1547
1:00PM - 1:59PM,140,326,296,323,303,207,181,1776
2:00PM - 2:59PM,120,268,246,283,218,327,192,1654
3:00PM - 3:59PM,161,287,299,303,330,301,186,1867
4:00PM - 4:59PM,187,370,348,356,384,334,196,2175
5:00PM - 5:59PM,225,536,405,541,345,298,162,2512
6:00PM - 6:59PM,199,500,390,438,374,220,153,2274
7:00PM - 7:59PM,210,404,332,355,319,180,111,1911
8:00PM - 8:59PM,173,345,304,328,203,124,89,1566
9:00PM - 9:59PM,132,226,212,231,182,84,44,1111
10:00PM - 10:59PM,47,127,108,106,82,44,56,570
11:00PM - 11:59PM,5,12,21,14,10,13,20,95
Totals:,1936,5316,4716,5097,4304,3061,1837,26267
"Mon, Feb 17 2025 11:31A",,,,,,,,Page: 1/1
