Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 26, 2017 12:00 AM to Sat, Mar 4, 2017 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,1,0,0,0,1
6:00AM - 6:59AM,0,150,139,149,173,87,0,698
7:00AM - 7:59AM,0,116,117,107,114,78,0,532
8:00AM - 8:59AM,0,223,226,228,200,105,0,982
9:00AM - 9:59AM,0,371,315,318,273,132,14,1423
10:00AM - 10:59AM,195,288,257,336,292,255,221,1844
11:00AM - 11:59AM,221,359,479,345,439,291,203,2337
12:00PM - 12:59PM,188,277,318,300,317,273,210,1883
1:00PM - 1:59PM,247,363,367,332,362,256,219,2146
2:00PM - 2:59PM,287,302,291,330,281,341,200,2032
3:00PM - 3:59PM,242,354,489,335,407,314,200,2341
4:00PM - 4:59PM,235,517,474,494,384,364,245,2713
5:00PM - 5:59PM,284,490,476,548,454,369,243,2864
6:00PM - 6:59PM,294,489,558,631,473,297,206,2948
7:00PM - 7:59PM,280,522,500,459,329,200,127,2417
8:00PM - 8:59PM,154,300,356,521,286,158,124,1899
9:00PM - 9:59PM,118,260,389,308,195,86,77,1433
10:00PM - 10:59PM,75,137,158,144,108,59,72,753
11:00PM - 11:59PM,23,20,30,31,27,24,31,186
Totals:,2843,5538,5939,5917,5114,3689,2392,31432
"Mon, Feb 17 2025 11:21A",,,,,,,,Page: 1/1
