Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Dec 31, 2023 12:00 AM to Sat, Jan 6, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
9:00AM - 9:59AM,0,0,1,0,0,0,0,1
10:00AM - 10:59AM,0,0,28,34,38,51,0,151
11:00AM - 11:59AM,0,0,34,49,40,66,0,189
12:00PM - 12:59PM,0,0,40,57,71,63,0,231
1:00PM - 1:59PM,0,0,33,44,40,77,0,194
2:00PM - 2:59PM,0,0,35,32,70,68,0,205
3:00PM - 3:59PM,0,0,38,38,48,77,0,201
4:00PM - 4:59PM,0,0,35,58,68,80,0,241
5:00PM - 5:59PM,0,0,36,61,50,69,0,216
6:00PM - 6:59PM,0,0,20,33,52,66,0,171
7:00PM - 7:59PM,0,0,10,6,10,7,0,33
Totals:,0,0,310,412,487,624,0,1833
"Mon, Mar 3 2025 3:02P",,,,,,,,Page: 1/1
