Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 18, 2024 12:00 AM to Sat, Feb 24, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,4,0,0,0,0,0,4
6:00AM - 6:59AM,0,191,160,153,139,78,0,721
7:00AM - 7:59AM,0,229,191,244,159,65,0,888
8:00AM - 8:59AM,0,235,219,309,235,127,0,1125
9:00AM - 9:59AM,113,255,288,256,260,187,175,1534
10:00AM - 10:59AM,114,237,308,265,302,223,143,1592
11:00AM - 11:59AM,178,329,369,355,324,264,166,1985
12:00PM - 12:59PM,214,315,258,304,243,214,155,1703
1:00PM - 1:59PM,229,354,446,335,399,252,177,2192
2:00PM - 2:59PM,208,292,376,297,284,264,197,1918
3:00PM - 3:59PM,197,406,381,317,354,271,170,2096
4:00PM - 4:59PM,222,447,457,479,437,307,175,2524
5:00PM - 5:59PM,258,523,556,631,443,291,135,2837
6:00PM - 6:59PM,193,481,661,602,446,230,117,2730
7:00PM - 7:59PM,174,396,468,489,389,150,109,2175
8:00PM - 8:59PM,45,258,385,375,318,43,23,1447
9:00PM - 9:59PM,0,166,195,215,188,0,0,764
10:00PM - 10:59PM,0,33,39,32,26,0,0,130
Totals:,2145,5151,5757,5658,4946,2966,1742,28365
"Mon, Mar 3 2025 3:06P",,,,,,,,Page: 1/1
