Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 28, 2024 12:00 AM to Sat, Aug 3, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,22,13,14,17,18,0,84
7:00AM - 7:59AM,0,28,28,26,28,15,0,125
8:00AM - 8:59AM,0,24,16,16,15,17,0,88
9:00AM - 9:59AM,0,17,23,13,17,27,0,97
10:00AM - 10:59AM,0,34,18,30,24,21,0,127
11:00AM - 11:59AM,0,67,41,66,37,40,0,251
12:00PM - 12:59PM,0,62,68,42,61,35,57,325
1:00PM - 1:59PM,0,37,48,31,30,30,40,216
2:00PM - 2:59PM,0,46,36,43,33,32,32,222
3:00PM - 3:59PM,0,75,47,46,45,47,44,304
4:00PM - 4:59PM,0,85,90,65,64,49,19,372
5:00PM - 5:59PM,0,94,114,95,82,50,0,435
6:00PM - 6:59PM,0,62,73,57,54,43,0,289
7:00PM - 7:59PM,0,13,20,14,1,6,0,54
Totals:,0,666,635,558,508,430,192,2989
"Mon, Mar 3 2025 3:05P",,,,,,,,Page: 1/1
