Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 25, 2024 12:00 AM to Sat, Mar 2, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,181,148,177,123,82,0,711
7:00AM - 7:59AM,0,218,201,241,152,85,0,897
8:00AM - 8:59AM,0,275,279,281,193,110,0,1138
9:00AM - 9:59AM,120,249,301,253,263,154,157,1497
10:00AM - 10:59AM,98,257,323,313,304,247,163,1705
11:00AM - 11:59AM,179,360,352,323,297,280,211,2002
12:00PM - 12:59PM,203,326,273,279,258,252,189,1780
1:00PM - 1:59PM,210,332,413,349,378,300,224,2206
2:00PM - 2:59PM,275,274,388,265,317,254,238,2011
3:00PM - 3:59PM,263,390,403,341,301,308,184,2190
4:00PM - 4:59PM,268,446,399,428,458,370,209,2578
5:00PM - 5:59PM,266,528,561,556,503,329,172,2915
6:00PM - 6:59PM,236,625,620,523,454,238,162,2858
7:00PM - 7:59PM,171,439,513,398,435,165,124,2245
8:00PM - 8:59PM,50,403,318,260,277,49,62,1419
9:00PM - 9:59PM,0,219,217,187,197,0,0,820
10:00PM - 10:59PM,0,35,26,38,22,0,0,121
Totals:,2339,5557,5735,5212,4932,3223,2095,29093
"Mon, Mar 3 2025 3:06P",,,,,,,,Page: 1/1
