Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 27, 2024 12:00 AM to Sat, Nov 2, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,152,132,86,89,79,0,538
7:00AM - 7:59AM,0,196,132,150,134,41,0,653
8:00AM - 8:59AM,0,209,232,241,139,58,0,879
9:00AM - 9:59AM,96,303,286,277,273,59,92,1386
10:00AM - 10:59AM,121,268,279,275,241,101,96,1381
11:00AM - 11:59AM,108,300,386,292,321,149,125,1681
12:00PM - 12:59PM,189,269,240,293,199,157,116,1463
1:00PM - 1:59PM,181,296,315,217,277,191,120,1597
2:00PM - 2:59PM,193,308,262,212,205,190,145,1515
3:00PM - 3:59PM,183,343,383,253,304,237,184,1887
4:00PM - 4:59PM,195,422,417,311,305,288,206,2144
5:00PM - 5:59PM,222,420,428,440,257,231,179,2177
6:00PM - 6:59PM,200,460,518,418,181,198,112,2087
7:00PM - 7:59PM,161,401,326,322,124,116,84,1534
8:00PM - 8:59PM,49,337,304,230,101,29,18,1068
9:00PM - 9:59PM,0,207,180,178,65,0,0,630
10:00PM - 10:59PM,0,29,22,13,10,0,0,74
Totals:,1898,4920,4842,4208,3225,2124,1477,22694
"Mon, Mar 3 2025 3:12P",,,,,,,,Page: 1/1
