Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 11, 2024 12:00 AM to Sat, Feb 17, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,1,0,0,0,0,1
6:00AM - 6:59AM,0,139,152,125,95,94,0,605
7:00AM - 7:59AM,0,197,205,213,147,83,0,845
8:00AM - 8:59AM,0,244,237,283,200,106,0,1070
9:00AM - 9:59AM,120,242,265,246,260,157,160,1450
10:00AM - 10:59AM,146,258,304,257,277,220,179,1641
11:00AM - 11:59AM,179,303,363,295,305,295,181,1921
12:00PM - 12:59PM,163,288,257,268,229,230,224,1659
1:00PM - 1:59PM,151,345,426,311,375,285,210,2103
2:00PM - 2:59PM,90,274,354,196,331,250,228,1723
3:00PM - 3:59PM,56,352,410,320,282,275,289,1984
4:00PM - 4:59PM,58,488,392,378,380,336,159,2191
5:00PM - 5:59PM,86,539,594,479,483,299,157,2637
6:00PM - 6:59PM,74,572,586,510,433,235,103,2513
7:00PM - 7:59PM,79,504,485,309,418,155,99,2049
8:00PM - 8:59PM,67,300,298,275,239,34,22,1235
9:00PM - 9:59PM,0,186,155,150,161,0,0,652
10:00PM - 10:59PM,0,33,24,93,23,0,0,173
Totals:,1269,5264,5508,4708,4638,3054,2011,26452
"Mon, Mar 3 2025 3:05P",,,,,,,,Page: 1/1
