Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 12, 2024 12:00 AM to Sat, May 18, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,0,0,0,5,0,6
6:00AM - 6:59AM,0,98,121,112,110,55,0,496
7:00AM - 7:59AM,0,147,187,209,142,68,0,753
8:00AM - 8:59AM,1,228,252,286,214,115,0,1096
9:00AM - 9:59AM,97,288,306,339,295,161,183,1669
10:00AM - 10:59AM,97,274,336,267,317,190,112,1593
11:00AM - 11:59AM,101,313,346,302,308,251,152,1773
12:00PM - 12:59PM,90,277,288,253,264,197,124,1493
1:00PM - 1:59PM,125,313,391,309,295,222,172,1827
2:00PM - 2:59PM,124,310,327,230,313,212,170,1686
3:00PM - 3:59PM,121,363,350,302,379,202,205,1922
4:00PM - 4:59PM,115,391,440,364,354,242,123,2029
5:00PM - 5:59PM,119,452,458,380,340,192,121,2062
6:00PM - 6:59PM,125,387,423,348,220,159,101,1763
7:00PM - 7:59PM,112,333,269,249,212,127,91,1393
8:00PM - 8:59PM,49,241,245,217,152,50,21,975
9:00PM - 9:59PM,0,167,147,146,88,0,0,548
10:00PM - 10:59PM,0,19,28,43,30,0,0,120
Totals:,1276,4602,4914,4356,4033,2448,1575,23204
"Mon, Mar 3 2025 3:14P",,,,,,,,Page: 1/1
