Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 11, 2024 12:00 AM to Sat, Aug 17, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,20,19,15,14,14,0,82
7:00AM - 7:59AM,0,18,21,15,23,10,0,87
8:00AM - 8:59AM,0,18,17,16,13,24,0,88
9:00AM - 9:59AM,0,27,27,22,20,10,0,106
10:00AM - 10:59AM,0,35,25,29,23,23,0,135
11:00AM - 11:59AM,0,49,46,61,26,42,0,224
12:00PM - 12:59PM,0,47,75,50,55,53,68,348
1:00PM - 1:59PM,0,32,29,30,31,37,38,197
2:00PM - 2:59PM,0,48,32,33,35,25,37,210
3:00PM - 3:59PM,0,63,49,53,55,36,27,283
4:00PM - 4:59PM,0,96,76,70,67,52,8,369
5:00PM - 5:59PM,0,94,72,69,54,64,0,353
6:00PM - 6:59PM,0,71,67,37,59,39,0,273
7:00PM - 7:59PM,0,2,12,13,3,6,0,36
Totals:,0,620,567,513,478,435,178,2791
"Mon, Mar 3 2025 3:06P",,,,,,,,Page: 1/1
