Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jun 9, 2024 12:00 AM to Sat, Jun 15, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,53,60,36,39,26,0,214
7:00AM - 7:59AM,0,48,70,67,45,21,0,251
8:00AM - 8:59AM,1,79,82,81,72,28,0,343
9:00AM - 9:59AM,113,136,147,78,81,52,0,607
10:00AM - 10:59AM,93,161,166,115,105,76,0,716
11:00AM - 11:59AM,113,193,194,143,110,97,0,850
12:00PM - 12:59PM,106,177,201,166,102,113,0,865
1:00PM - 1:59PM,126,160,159,148,115,61,0,769
2:00PM - 2:59PM,107,169,147,135,86,82,0,726
3:00PM - 3:59PM,113,156,184,133,108,92,0,786
4:00PM - 4:59PM,122,228,237,189,158,117,0,1051
5:00PM - 5:59PM,107,315,251,195,151,43,0,1062
6:00PM - 6:59PM,125,210,230,117,125,0,0,807
7:00PM - 7:59PM,99,98,95,62,34,0,0,388
8:00PM - 8:59PM,32,0,1,0,0,0,0,33
Totals:,1257,2183,2224,1665,1331,808,0,9468
"Mon, Mar 3 2025 3:16P",,,,,,,,Page: 1/1
