Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 19, 2024 12:00 AM to Sat, May 25, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,1,0,0,5,0,7
6:00AM - 6:59AM,0,110,117,144,105,88,0,564
7:00AM - 7:59AM,0,135,182,174,121,63,0,675
8:00AM - 8:59AM,0,236,219,287,194,87,3,1026
9:00AM - 9:59AM,116,277,296,274,224,171,106,1464
10:00AM - 10:59AM,97,246,315,295,262,202,88,1505
11:00AM - 11:59AM,97,331,367,303,314,257,142,1811
12:00PM - 12:59PM,135,295,293,311,224,180,151,1589
1:00PM - 1:59PM,104,332,335,313,294,203,134,1715
2:00PM - 2:59PM,131,289,314,272,265,229,185,1685
3:00PM - 3:59PM,189,319,399,287,325,192,180,1891
4:00PM - 4:59PM,151,379,419,376,314,268,107,2014
5:00PM - 5:59PM,151,468,433,374,295,215,94,2030
6:00PM - 6:59PM,124,312,385,373,206,125,96,1621
7:00PM - 7:59PM,133,286,266,206,192,97,84,1264
8:00PM - 8:59PM,59,258,221,236,153,49,30,1006
9:00PM - 9:59PM,0,201,126,130,126,0,0,583
10:00PM - 10:59PM,0,28,29,20,39,0,0,116
Totals:,1487,4503,4717,4375,3653,2431,1400,22566
"Mon, Mar 3 2025 3:14P",,,,,,,,Page: 1/1
