Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 28, 2024 12:00 AM to Sat, Feb 3, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,202,164,225,155,91,0,837
7:00AM - 7:59AM,0,210,188,232,185,84,0,899
8:00AM - 8:59AM,0,288,284,300,240,115,0,1227
9:00AM - 9:59AM,155,277,335,311,279,191,189,1737
10:00AM - 10:59AM,161,278,316,252,325,243,155,1730
11:00AM - 11:59AM,177,367,374,311,311,293,198,2031
12:00PM - 12:59PM,199,309,249,283,209,245,200,1694
1:00PM - 1:59PM,202,382,428,317,428,316,170,2243
2:00PM - 2:59PM,230,283,370,277,351,248,231,1990
3:00PM - 3:59PM,209,426,464,354,349,314,218,2334
4:00PM - 4:59PM,158,501,466,428,468,371,172,2564
5:00PM - 5:59PM,301,619,583,624,522,341,176,3166
6:00PM - 6:59PM,195,549,607,648,487,271,158,2915
7:00PM - 7:59PM,217,483,478,468,478,192,95,2411
8:00PM - 8:59PM,37,392,339,396,258,49,37,1508
9:00PM - 9:59PM,0,200,220,244,153,0,0,817
10:00PM - 10:59PM,0,38,32,108,31,0,0,209
Totals:,2241,5804,5897,5778,5229,3364,1999,30312
"Mon, Mar 3 2025 3:04P",,,,,,,,Page: 1/1
