Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 28, 2024 12:00 AM to Sat, May 4, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,0,0,0,0,0,1
6:00AM - 6:59AM,0,106,123,169,117,62,0,577
7:00AM - 7:59AM,0,180,176,194,148,65,0,763
8:00AM - 8:59AM,0,221,230,290,196,103,0,1040
9:00AM - 9:59AM,112,265,296,316,279,176,189,1633
10:00AM - 10:59AM,124,269,312,268,312,185,130,1600
11:00AM - 11:59AM,145,304,347,292,332,286,156,1862
12:00PM - 12:59PM,168,287,263,265,257,193,237,1670
1:00PM - 1:59PM,169,366,401,307,344,230,220,2037
2:00PM - 2:59PM,140,306,338,308,325,217,272,1906
3:00PM - 3:59PM,201,355,404,303,360,206,200,2029
4:00PM - 4:59PM,176,454,471,379,384,311,137,2312
5:00PM - 5:59PM,182,490,460,431,385,244,114,2306
6:00PM - 6:59PM,192,386,365,370,281,182,100,1876
7:00PM - 7:59PM,165,267,318,254,204,127,104,1439
8:00PM - 8:59PM,58,268,206,232,149,34,28,975
9:00PM - 9:59PM,0,154,162,147,121,0,0,584
10:00PM - 10:59PM,0,33,15,32,26,0,0,106
Totals:,1832,4712,4887,4557,4220,2621,1887,24716
"Mon, Mar 3 2025 3:13P",,,,,,,,Page: 1/1
