Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 31, 2024 12:00 AM to Sat, Apr 6, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,0,0,0,8,0,9
6:00AM - 6:59AM,0,184,148,120,111,71,0,634
7:00AM - 7:59AM,0,203,229,268,178,96,0,974
8:00AM - 8:59AM,0,274,318,329,256,122,0,1299
9:00AM - 9:59AM,0,355,404,353,365,243,187,1907
10:00AM - 10:59AM,0,315,336,324,347,290,157,1769
11:00AM - 11:59AM,0,363,450,351,450,303,210,2127
12:00PM - 12:59PM,0,317,306,304,302,266,241,1736
1:00PM - 1:59PM,0,382,445,395,452,258,315,2247
2:00PM - 2:59PM,0,354,333,362,391,276,249,1965
3:00PM - 3:59PM,0,406,414,402,454,315,235,2226
4:00PM - 4:59PM,0,421,430,420,440,420,202,2333
5:00PM - 5:59PM,0,480,517,527,521,280,152,2477
6:00PM - 6:59PM,0,423,461,483,334,214,137,2052
7:00PM - 7:59PM,0,382,372,341,262,165,104,1626
8:00PM - 8:59PM,0,260,251,245,210,45,33,1044
9:00PM - 9:59PM,0,138,130,132,123,0,0,523
10:00PM - 10:59PM,0,25,25,13,18,0,0,81
Totals:,0,5283,5569,5369,5214,3372,2222,27029
"Mon, Mar 3 2025 3:09P",,,,,,,,Page: 1/1
