Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 21, 2024 12:00 AM to Sat, Apr 27, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,1,0,4,0,5
6:00AM - 6:59AM,0,97,131,105,106,61,0,500
7:00AM - 7:59AM,0,173,188,203,128,69,0,761
8:00AM - 8:59AM,0,259,247,280,252,119,24,1181
9:00AM - 9:59AM,121,298,341,308,263,164,92,1587
10:00AM - 10:59AM,128,277,305,271,304,205,87,1577
11:00AM - 11:59AM,148,318,372,289,346,275,28,1776
12:00PM - 12:59PM,136,313,283,279,244,212,0,1467
1:00PM - 1:59PM,157,318,391,294,340,252,0,1752
2:00PM - 2:59PM,160,329,326,298,323,226,0,1662
3:00PM - 3:59PM,195,328,409,300,391,274,0,1897
4:00PM - 4:59PM,168,448,391,355,342,334,0,2038
5:00PM - 5:59PM,216,436,436,438,333,266,0,2125
6:00PM - 6:59PM,143,385,410,389,265,222,0,1814
7:00PM - 7:59PM,147,311,294,270,179,147,0,1348
8:00PM - 8:59PM,56,252,223,239,168,56,0,994
9:00PM - 9:59PM,0,156,157,141,121,0,0,575
10:00PM - 10:59PM,0,26,36,16,28,0,0,106
Totals:,1775,4724,4940,4476,4133,2886,231,23165
"Mon, Mar 3 2025 3:12P",,,,,,,,Page: 1/1
