Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 21, 2024 12:00 AM to Sat, Jan 27, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,0,1,0,1
6:00AM - 6:59AM,0,254,211,208,181,99,0,953
7:00AM - 7:59AM,0,258,217,255,177,87,0,994
8:00AM - 8:59AM,10,330,270,311,239,113,0,1273
9:00AM - 9:59AM,112,308,332,292,292,174,191,1701
10:00AM - 10:59AM,158,298,326,283,321,255,154,1795
11:00AM - 11:59AM,170,377,407,363,348,263,225,2153
12:00PM - 12:59PM,230,368,265,340,248,242,217,1910
1:00PM - 1:59PM,234,364,471,355,438,276,207,2345
2:00PM - 2:59PM,258,246,363,250,366,282,210,1975
3:00PM - 3:59PM,270,463,435,363,373,339,197,2440
4:00PM - 4:59PM,209,529,468,400,442,453,205,2706
5:00PM - 5:59PM,224,695,670,611,532,417,202,3351
6:00PM - 6:59PM,208,712,612,644,475,275,148,3074
7:00PM - 7:59PM,303,513,537,456,408,168,113,2498
8:00PM - 8:59PM,29,354,355,361,181,50,23,1353
9:00PM - 9:59PM,0,220,157,216,178,0,0,771
10:00PM - 10:59PM,0,29,34,75,17,0,0,155
Totals:,2415,6318,6130,5783,5216,3494,2092,31448
"Mon, Mar 3 2025 3:03P",,,,,,,,Page: 1/1
