Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 13, 2024 12:00 AM to Sat, Oct 19, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,5,0,0,5
6:00AM - 6:59AM,0,184,148,97,90,68,0,587
7:00AM - 7:59AM,0,165,136,176,151,62,0,690
8:00AM - 8:59AM,0,218,217,220,181,117,0,953
9:00AM - 9:59AM,101,344,283,305,263,139,139,1574
10:00AM - 10:59AM,109,251,280,241,254,154,111,1400
11:00AM - 11:59AM,100,293,366,304,363,228,169,1823
12:00PM - 12:59PM,142,301,233,284,188,229,164,1541
1:00PM - 1:59PM,135,286,308,222,257,223,205,1636
2:00PM - 2:59PM,189,308,289,217,271,226,168,1668
3:00PM - 3:59PM,184,339,338,275,303,258,185,1882
4:00PM - 4:59PM,195,332,408,364,319,211,182,2011
5:00PM - 5:59PM,142,398,466,382,353,206,133,2080
6:00PM - 6:59PM,186,475,435,439,358,144,152,2189
7:00PM - 7:59PM,150,368,276,371,345,122,128,1760
8:00PM - 8:59PM,64,283,253,285,219,45,23,1172
9:00PM - 9:59PM,0,165,146,163,141,0,0,615
10:00PM - 10:59PM,0,24,37,19,15,0,0,95
Totals:,1697,4734,4619,4364,4076,2432,1759,23681
"Mon, Mar 3 2025 3:11P",,,,,,,,Page: 1/1
