Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 4, 2024 12:00 AM to Sat, Aug 10, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,22,20,19,25,19,0,105
7:00AM - 7:59AM,0,23,17,22,16,12,0,90
8:00AM - 8:59AM,0,21,22,25,22,17,0,107
9:00AM - 9:59AM,0,26,28,18,18,21,0,111
10:00AM - 10:59AM,0,41,23,28,15,22,0,129
11:00AM - 11:59AM,0,49,38,46,36,35,0,204
12:00PM - 12:59PM,0,53,57,45,71,55,60,341
1:00PM - 1:59PM,0,40,30,32,39,31,28,200
2:00PM - 2:59PM,0,40,33,25,50,26,40,214
3:00PM - 3:59PM,0,70,54,36,55,48,40,303
4:00PM - 4:59PM,0,82,77,62,56,45,16,338
5:00PM - 5:59PM,0,97,106,63,86,64,0,416
6:00PM - 6:59PM,0,83,53,67,58,48,0,309
7:00PM - 7:59PM,0,7,9,6,3,9,0,34
Totals:,0,654,567,494,550,452,184,2901
"Mon, Mar 3 2025 3:06P",,,,,,,,Page: 1/1
