Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Dec 1, 2024 12:00 AM to Sat, Dec 7, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,104,98,82,80,45,0,409
7:00AM - 7:59AM,0,116,104,116,100,38,0,474
8:00AM - 8:59AM,0,180,186,182,134,87,0,769
9:00AM - 9:59AM,0,255,278,275,217,124,128,1277
10:00AM - 10:59AM,0,232,243,249,221,110,111,1166
11:00AM - 11:59AM,0,303,338,315,262,206,129,1553
12:00PM - 12:59PM,0,260,212,265,233,204,134,1308
1:00PM - 1:59PM,0,292,278,283,267,220,164,1504
2:00PM - 2:59PM,0,230,290,227,251,246,148,1392
3:00PM - 3:59PM,0,342,370,316,327,221,174,1750
4:00PM - 4:59PM,0,360,373,343,302,238,116,1732
5:00PM - 5:59PM,0,415,414,434,299,266,84,1912
6:00PM - 6:59PM,0,409,388,359,269,184,77,1686
7:00PM - 7:59PM,0,283,288,263,188,134,48,1204
8:00PM - 8:59PM,0,180,246,195,180,41,18,860
9:00PM - 9:59PM,0,193,143,135,137,0,0,608
10:00PM - 10:59PM,0,32,6,22,20,0,0,80
Totals:,0,4186,4255,4061,3487,2364,1331,19684
"Mon, Mar 3 2025 3:15P",,,,,,,,Page: 1/1
