Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 15, 2024 12:00 AM to Sat, Sep 21, 2024 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
9:00AM - 9:59AM,0,2,0,0,0,0,0,2
10:00AM - 10:59AM,0,93,85,157,157,139,0,631
11:00AM - 11:59AM,0,67,54,125,135,151,0,532
12:00PM - 12:59PM,0,54,50,155,69,115,0,443
1:00PM - 1:59PM,0,39,44,109,100,108,0,400
2:00PM - 2:59PM,0,43,34,68,93,79,0,317
3:00PM - 3:59PM,0,66,44,78,82,95,0,365
4:00PM - 4:59PM,0,60,76,96,108,84,0,424
5:00PM - 5:59PM,0,56,78,99,96,77,0,406
6:00PM - 6:59PM,0,42,54,94,76,57,0,323
7:00PM - 7:59PM,0,5,8,37,24,39,0,113
Totals:,0,527,527,1018,940,944,0,3956
"Mon, Mar 3 2025 3:08P",,,,,,,,Page: 1/1
